"YEAR_WEEK","STORE_ID","POS_AMT","POS_QTY"
201920,3156,55.58,14
201920,3646,51.61,13
201920,3665,190.56,48
201920,3667,51.61,13
201920,1346,131.01,33
201920,3125,107.19,27
201920,3677,134.98,34
201920,3496,55.58,14
201920,3453,293.78,74
201920,270,103.22,26
201920,3936,99.25,25
201921,758,106.49,19
201921,3658,103.48,18
201921,3643,47.76,8
201921,3619,41.79,8
201921,3496,80.61,15
201921,3473,210.79,41
201921,737,147.28,26
201921,1350,111.34,22
201921,3621,309.69,77
201921,3926,241.38,54
201921,3145,202.91,103
201921,1346,63.55,15
201921,3933,488.31,123
201921,730,345.39,87
201921,288,146.89,37
201921,1399,202.47,51
201922,3145,143.22,26
201922,730,559.77,141
201922,3926,205.62,46
201922,3643,23.88,4
201923,3104,68.55,12
201923,3653,68.55,12
201923,3494,143.07,25
201923,3926,192.21,43
201923,730,254.08,64
201923,3022,101.28,18
201923,3643,59.7,10
201923,3152,26.76,5
201923,3668,62.58,11
201923,3156,20.79,4
201923,1336,149.04,26
201923,3477,95.31,17
201924,1384,91.56,16
201924,1341,63.64,12
201924,3493,75.64,14
201924,3141,135.3,24
201924,3490,113.43,20
201924,3926,160.92,36
201924,1336,183.1,32
201924,3643,101.49,17
201924,730,164.95,35
201925,3494,107.45,19
201925,760,124.4,22
201925,1336,171.18,32
201925,3937,58.73,11
201925,1384,93.55,17
201925,723,81.61,15
201925,262,99.5,18
201925,3616,35.81,7
201925,3126,28.88,6
201925,1376,97.52,17
201925,3668,68.68,14
201925,3139,111.43,20
201925,3643,47.76,8
201925,3646,2.97,1
201925,3674,43.78,8
201925,3496,35.81,7
201926,3652,171.14,30
201926,1313,47.73,9
201926,289,86.07,15
201926,1384,56.7,10
201926,3682,56.73,10
201926,718,62.69,11
201926,3643,59.7,10
201926,277,74.63,13
201926,3139,124.25,25
201927,704,235.85,43
201927,3131,145.66,28
201927,3652,97.19,17
201927,293,285.6,50
201927,1336,200.35,35
201927,3618,185.78,34
201927,3615,92.89,17
201927,3494,201.06,38
201927,1384,98.86,18
201927,3467,112.47,21
201927,3616,114.39,24
201927,3925,278.67,51
201927,796,114.14,22
201927,3450,126.36,22
201927,1313,116.77,21
201927,3136,98.86,18
201927,3643,95.52,16
201927,3125,80.95,15
201927,277,58.74,12
201927,3642,103.16,18
201927,703,122.74,22
201927,3134,121.78,24
201927,3679,326.43,59
201927,3478,55.4,10
201927,3664,376.82,66
201927,3659,91.22,16
201927,3463,100.53,19
201927,1312,227.57,41
201927,3139,94.19,17
201928,1384,111.44,20
201928,3933,141.29,25
201928,3478,51.23,10
201928,3643,41.79,7
201929,3467,108.45,19
201929,3668,74.3,13
201929,3462,92.55,17
201929,3494,159.17,29
201929,3614,57.21,10
201930,3112,102.81,23
201930,743,98.34,22
201930,3149,44.7,10
201930,744,75.99,17
201930,704,201.15,45
201930,758,84.93,19
201930,3104,53.64,12
201930,3660,40.23,9
201930,3658,40.23,9
201930,3653,67.05,15
201930,3122,84.93,19
201930,3131,80.46,18
201930,3120,75.99,17
201930,3117,67.05,15
201930,3113,75.99,17
201930,3151,35.76,8
201930,3119,80.46,18
201930,3150,49.17,11
201930,3661,49.17,11
201930,3652,111.75,25
201930,3640,107.28,24
201930,3668,55.17,13
201930,3663,58.11,13
201930,275,138.57,31
201930,3665,125.16,28
201930,3463,84.93,19
201930,3615,53.64,12
201930,3922,254.79,57
201930,3681,62.58,14
201930,3919,40.23,9
201930,3925,384.42,86
201930,775,84.93,19
201930,3616,35.76,8
201930,1335,162.45,37
201930,710,227.97,51
201930,1384,77.5,18
201930,288,86.44,20
201930,3672,49.17,11
201930,3937,75.99,17
201930,3135,44.7,10
201930,3639,49.17,11
201930,3467,92.39,21
201930,1341,116.22,26
201930,3907,125.16,28
201930,3451,227.97,51
201930,3622,40.23,9
201930,1350,93.87,21
201930,262,156.45,35
201930,3664,211.13,47
201930,3461,98.34,22
201930,3457,99.85,23
201930,3152,53.64,12
201930,740,102.81,23
201930,3617,26.82,6
201930,3146,71.52,16
201930,3636,201.15,45
201930,3933,178.8,40
201930,1346,111.75,25
201930,3618,169.86,38
201930,770,93.87,21
201930,1370,134.1,30
201930,3679,254.79,57
201930,3138,53.64,12
201930,1302,120.69,27
201930,3680,89.4,20
201930,3631,84.93,19
201930,1375,241.38,54
201930,3145,120.69,27
201930,3923,160.92,36
201930,723,75.99,17
201930,3916,58.11,13
201930,796,95.4,22
201930,3494,107.28,24
201930,3493,53.64,12
201930,3022,227.97,51
201930,1386,125.16,28
201930,1320,80.46,18
201930,737,62.58,14
201930,266,263.73,59
201930,1312,187.74,42
201930,3143,111.75,25
201930,3675,89.4,20
201930,1352,80.46,18
201930,760,102.81,23
201930,3676,129.63,29
201930,3910,169.86,38
201930,1306,111.75,25
201930,268,107.28,24
201930,730,165.39,37
201930,3682,35.76,8
201930,3476,102.81,23
201930,1336,196.68,44
201930,3472,120.69,27
201930,3462,71.52,16
201930,1356,62.58,14
201930,263,84.93,19
201930,1371,156.45,35
201930,3901,344.19,77
201930,3621,120.69,27
201930,289,98.34,22
201930,293,169.86,38
201930,3492,89.4,20
201930,3142,196.68,44
201930,3926,151.98,34
201930,3670,210.09,47
201930,793,62.58,14
201930,1313,49.17,11
201930,3473,143.04,32
201930,3677,71.52,16
201930,1368,232.44,52
201930,3644,49.17,11
201930,3623,101.33,23
201930,3133,40.23,9
201930,3614,67.05,15
201930,3478,31.29,7
201930,3474,67.05,15
201930,3156,58.11,13
201930,705,138.57,31
201930,3620,89.4,20
201930,1373,107.28,24
201930,273,102.81,23
201930,3132,17.88,4
201930,3662,49.17,11
201930,3125,35.76,8
201930,3646,22.35,5
201930,3477,84.93,19
201930,703,107.28,24
201930,3642,61.1,14
201930,3673,80.46,18
201930,3667,49.17,11
201930,3453,143.04,32
201930,3924,58.11,13
201930,3496,17.88,4
201930,3659,54.09,13
201930,1326,93.87,21
201930,3635,84.93,19
201930,3666,110.28,25
201930,3148,71.52,16
201930,291,165.39,37
201930,3139,102.81,23
201930,3490,58.11,13
201930,3654,138.57,31
201930,3674,40.23,9
201930,3468,80.46,18
201930,3936,35.76,8
201930,3141,67.05,15
201930,3465,93.87,21
201930,3114,102.81,23
201930,3136,111.75,25
201930,3134,40.23,9
201930,718,58.11,13
201930,277,67.05,15
201930,270,102.81,23
201930,1376,71.52,16
201930,3109,31.29,7
201930,763,111.75,25
201930,753,93.87,21
201930,3915,107.28,24
201930,3634,93.87,21
201930,1394,107.28,24
201930,3456,84.93,19
201931,3660,71.52,16
201931,3113,68.58,13
201931,3682,73.43,13
201931,3659,50.15,9
201932,3113,117.41,21
201932,3150,49.75,9
201932,3910,135.32,24
201932,1341,85.57,17
201932,3673,99.5,18
201932,3623,73.63,13
201932,3614,63.68,12
201932,3682,75.62,14
201932,3462,125.37,25
201933,1384,116.37,21
201933,3461,40,7
201933,3621,89.52,16
201933,1350,51.25,9
201933,3676,50.73,9
201933,3936,50.73,9
201933,3453,152.19,27
201933,3109,56.7,10
201933,3623,119.37,21
201933,3666,170.16,30
201933,3462,102.39,18
201934,3112,177.77,41
201934,743,189.09,47
201934,3149,119.1,30
201934,744,115.13,29
201934,704,730.63,179
201934,758,127.04,32
201934,3658,162.77,41
201934,3660,96.31,23
201934,3104,103.22,26
201934,3131,142.48,34
201934,3122,101.75,25
201934,3117,189.63,47
201934,3653,201.15,45
201934,3120,91.31,23
201934,3151,134.54,32
201934,3113,79.4,20
201934,3661,67.05,15
201934,3119,97.78,24
201934,3652,244.67,61
201934,3150,132.04,32
201934,3640,174.68,44
201934,3926,268.49,67
201934,3670,220.85,55
201934,293,493.31,123
201934,1335,202.54,49
201934,710,270.55,65
201934,3451,399.5,100
201934,3138,145.42,36
201934,3644,91.31,23
201934,263,119.1,30
201934,3145,327.6,80
201934,275,72.49,17
201934,3663,145.42,36
201934,3631,146.89,37
201934,1302,201,50
201934,3621,88.37,21
201934,3922,240.7,60
201934,723,224.82,56
201934,3664,647.75,159
201934,3679,821.35,205
201934,1368,335.54,82
201934,3143,121.6,30
201934,1320,160.42,36
201934,1384,100.28,24
201934,3493,359.36,88
201934,760,228.79,57
201934,1350,249.13,63
201934,1336,355.83,89
201934,3617,83.37,21
201934,3919,86.9,20
201934,3142,388.62,96
201934,3681,224.81,57
201934,3467,115.13,29
201934,266,256.63,63
201934,268,126.06,32
201934,289,149.39,37
201934,3472,273.93,69
201934,1352,107.19,27
201934,3680,78.96,18
201934,1341,136.01,33
201934,3901,429.35,105
201934,3923,244.67,61
201934,3492,101.75,25
201934,3907,153.36,38
201934,1375,260.55,65
201934,1356,46.17,11
201934,3937,131.6,30
201934,262,75.43,19
201934,3461,108.22,26
201934,3618,117.63,29
201934,770,152.87,39
201934,3665,242.76,58
201934,3473,189.75,42
201934,775,113.22,26
201934,3615,99.25,25
201934,3135,104.25,25
201934,3916,142.92,36
201934,1371,165.27,41
201934,3622,73.96,18
201934,3494,294.96,68
201934,730,312.75,75
201934,3676,205.02,50
201934,1306,647.7,160
201934,3453,203.99,51
201934,793,111.16,28
201934,291,256.58,64
201934,3490,184.68,44
201934,3139,141.45,35
201934,3156,67.49,17
201934,1399,365.83,89
201934,3924,169.24,42
201934,3933,462.58,114
201934,3672,73.96,18
201934,753,107.19,27
201934,277,97.78,24
201934,3476,67.49,17
201934,718,91.31,23
201934,3125,55.58,14
201934,3677,1078.52,266
201934,3462,85.87,21
201934,3646,73.96,18
201934,3639,55.58,14
201934,3915,129.54,32
201934,3474,139.98,34
201934,3635,162.33,39
201934,3616,166.74,42
201934,3614,84.4,20
201934,3478,159.9,37
201934,3668,50.14,12
201934,3642,169.24,42
201934,1370,335.98,84
201934,3152,75.43,19
201934,3133,233.79,57
201934,3667,127.04,32
201934,3468,138.95,35
201934,3114,309.22,76
201934,1386,75.43,19
201934,3682,235.26,58
201934,705,295.84,72
201934,3463,159.83,39
201934,3146,101.26,26
201934,3456,119.1,30
201934,796,87.34,22
201934,3022,281.43,68
201934,3132,95.28,24
201934,1312,260.55,65
201934,3654,230.25,59
201934,3910,130.59,35
201934,3666,154.83,39
201934,3674,63.52,16
201934,740,134.98,34
201934,3465,161.45,35
201934,273,71.46,18
201934,3673,341.42,86
201934,3134,71.46,18
201934,3141,80.43,19
201934,3662,83.37,21
201934,3477,103.22,26
201934,1376,62.05,15
201934,3109,138.95,35
201934,3675,96.31,23
201934,288,71.46,18
201934,3623,142.92,36
201934,3136,163.8,40
201934,1326,67.49,17
201934,270,199.53,49
201934,3496,55.58,14
201934,3936,87.34,22
201934,3636,290.84,72
201934,703,355.93,87
201934,3457,166.3,40
201934,3634,233.79,57
201934,1313,88.86,22
201934,3126,81.9,20
201934,3619,73.96,18
201934,3480,373.18,94
201934,1373,87.34,22
201934,3620,124.1,30
201934,3925,237.76,58
201934,737,228.85,57
201934,3659,15.88,4
201934,1346,127.04,32
201934,763,224.82,56
201934,3148,80.43,19
201934,3140,42.2,10
201934,1394,138.95,35
201935,3112,79.52,16
201935,743,74.55,15
201935,3149,24.85,5
201935,704,328.02,66
201935,758,84.49,17
201935,3658,94.43,19
201935,3104,84.49,17
201935,3660,89.46,18
201935,3653,134.19,27
201935,3122,119.77,26
201935,3117,99.4,20
201935,3131,74.55,15
201935,3120,19.88,4
201935,3151,59.64,12
201935,3113,49.7,10
201935,3119,84.49,17
201935,3652,104.37,21
201935,3661,84.49,17
201935,3150,114.31,23
201935,3640,149.77,41
201935,3631,104.37,21
201935,293,139.16,28
201935,3138,54.67,11
201935,1371,139.16,28
201935,3901,159.04,32
201935,3916,89.46,18
201935,3142,154.07,31
201935,3937,49.7,10
201935,3919,29.82,6
201935,3622,74.55,15
201935,275,84.49,17
201935,3143,49.7,10
201935,3907,89.46,18
201935,263,65.11,14
201935,710,332.99,67
201935,1384,84.49,17
201935,3135,99.4,20
201935,268,89.46,18
201935,266,193.83,39
201935,3923,129.22,26
201935,3922,213.71,43
201935,289,79.52,16
201935,3926,164.01,33
201935,3621,84.49,17
201935,262,49.7,10
201935,1375,308.14,62
201935,3145,183.89,37
201935,1399,253.47,51
201935,3924,84.49,17
201935,3680,59.64,12
201935,3936,19.88,4
201935,3668,69.58,14
201935,775,94.43,19
201935,3477,74.55,15
201935,3662,54.67,11
201935,3463,104.37,21
201935,705,119.28,24
201935,1341,144.13,29
201935,3670,208.74,42
201935,3152,34.79,7
201935,3642,14.91,3
201935,3457,124.25,25
201935,3136,124.25,25
201935,3644,59.64,12
201935,1370,188.86,38
201935,3125,49.7,10
201935,3664,462.21,93
201935,3615,94.43,19
201935,3478,79.52,16
201935,3674,34.79,7
201935,3126,59.64,12
201935,1376,74.55,15
201935,3616,29.82,6
201935,3148,29.82,6
201935,3665,134.19,27
201935,3140,44.73,9
201935,1346,139.16,28
201935,3667,54.67,11
201935,3618,124.25,25
201935,770,134.19,27
201935,3933,103.22,26
201935,3492,94.43,19
201935,3451,367.78,74
201935,3639,69.58,14
201935,1313,109.34,22
201935,3634,104.37,21
201935,3677,1611.08,544
201935,3663,357.3,90
201935,3614,94.43,19
201935,3496,39.76,8
201935,3132,37.7,10
201935,1350,104.37,21
201935,3620,74.55,15
201935,3925,124.25,25
201935,3474,79.52,16
201935,3915,89.46,18
201935,3623,104.37,21
201935,740,89.46,18
201935,3114,69.58,14
201935,3468,129.22,26
201935,3659,64.61,13
201935,3476,164.01,33
201935,718,79.52,16
201935,3681,193.83,39
201935,1356,54.67,11
201935,3682,297.75,75
201935,796,39.76,8
201935,1312,149.1,30
201935,3156,39.76,8
201935,3646,52.52,16
201935,3462,69.58,14
201935,753,119.28,24
201935,277,75.05,16
201935,3456,114.31,23
201935,1320,94.43,19
201935,3133,178.92,36
201935,1302,178.92,36
201935,3636,173.95,35
201935,3146,74.55,15
201935,3675,59.64,12
201935,3473,129.22,26
201935,3672,84.49,17
201935,3453,39.76,8
201935,1335,129.22,26
201935,730,173.95,35
201935,3676,144.13,29
201935,1306,233.59,47
201935,703,193.83,39
201935,3472,84.49,17
201935,763,124.25,25
201935,273,114.31,23
201935,3643,79.52,16
201935,3679,162.95,35
201935,793,49.7,10
201935,3467,84.49,17
201935,291,89.46,18
201935,3139,109.34,22
201935,3490,134.19,27
201935,723,84.49,17
201935,1386,69.58,14
201935,3465,19.88,4
201935,3666,69.58,14
201935,3617,84.49,17
201935,1394,39.76,8
201935,737,129.22,26
201935,3673,233.47,51
201935,3493,262.02,66
201935,3022,139.16,28
201935,1352,79.52,16
201935,3134,69.58,14
201935,3461,74.55,15
201935,3494,154.07,31
201935,3141,144.13,29
201935,3910,79.52,16
201935,1336,159.04,32
201935,270,109.34,22
201935,760,84.49,17
201935,3109,79.52,16
201935,1326,39.76,8
201935,3635,64.61,13
201935,3619,39.76,8
201935,1368,183.89,37
201936,3112,64.61,13
201936,743,84.49,17
201936,3149,44.73,9
201936,744,69.58,14
201936,704,238.56,48
201936,758,64.61,13
201936,3658,79.52,16
201936,3660,74.55,15
201936,3104,9.94,2
201936,3131,139.17,31
201936,3122,84.63,24
201936,3117,134.19,27
201936,3653,104.37,21
201936,3113,78.53,17
201936,3151,84.49,17
201936,3120,19.88,4
201936,3652,99.4,20
201936,3150,14.91,3
201936,3119,69.58,14
201936,3661,59.64,12
201936,3640,89.46,18
201936,3494,173.95,35
201936,293,168.98,34
201936,3933,146.89,37
201936,3492,64.61,13
201936,3644,49.7,10
201936,3672,69.58,14
201936,1370,154.07,31
201936,3152,41.75,9
201936,3457,133.7,29
201936,3916,104.37,21
201936,3665,124.25,25
201936,3462,49.7,10
201936,3133,98.41,21
201936,288,63.62,14
201936,1302,134.19,27
201936,3925,119.28,24
201936,775,64.61,13
201936,710,99.4,20
201936,3146,74.55,15
201936,3636,134.19,27
201936,3670,467.18,94
201936,3926,168.98,34
201936,3621,49.7,10
201936,268,59.64,12
201936,3467,89.46,18
201936,1375,134.19,27
201936,263,54.67,11
201936,3646,69.58,14
201936,3639,49.7,10
201936,1306,124.25,25
201936,3901,124.25,25
201936,760,123.26,26
201936,1336,202.68,41
201936,3910,121.78,25
201936,3617,59.64,12
201936,3924,94.43,19
201936,3923,144.13,29
201936,3143,64.61,13
201936,1312,129.22,26
201936,1368,198.8,40
201936,723,49.7,10
201936,3922,94.43,19
201936,3022,129.22,26
201936,796,24.85,5
201936,1320,89.46,18
201936,1371,139.16,28
201936,3468,99.4,20
201936,3114,119.28,24
201936,3461,64.61,13
201936,262,9.94,2
201936,3937,79.52,16
201936,3681,129.22,26
201936,3682,113.22,26
201936,291,168.98,34
201936,793,54.67,11
201936,266,164.01,33
201936,3615,74.55,15
201936,3622,84.49,17
201936,1350,128.23,27
201936,3132,54.67,11
201936,3907,89.46,18
201936,3919,28.29,6
201936,3676,99.4,20
201936,3493,234.23,59
201936,3473,134.19,27
201936,3663,367.78,74
201936,3463,79.52,16
201936,3134,128.13,26
201936,740,81.51,17
201936,3668,114.31,23
201936,730,263.41,53
201936,3145,114.31,23
201936,1386,69.58,14
201936,1384,54.67,11
201936,1313,54.67,11
201936,273,114.31,23
201936,3472,94.43,19
201936,3675,94.43,19
201936,1341,49.7,10
201936,3136,139.16,28
201936,3474,24.85,5
201936,3915,129.22,26
201936,275,39.76,8
201936,3680,104.37,21
201936,770,99.4,20
201936,3618,160.04,34
201936,3664,298.2,60
201936,3631,129.22,26
201936,737,91.45,19
201936,1346,79.52,16
201936,1335,208.74,42
201936,3476,29.82,6
201936,277,34.79,7
201936,3679,243.53,49
201936,3138,74.55,15
201936,1356,64.61,13
201936,3135,109.34,22
201936,3677,1982.19,627
201936,3142,149.1,30
201936,3451,283.29,57
201936,289,109.34,22
201936,1352,59.64,12
201936,3490,44.73,9
201936,3623,156.06,32
201936,718,65.07,14
201936,3156,24.85,5
201936,270,119.28,24
201936,3126,35.79,9
201936,3659,34.79,7
201936,3666,67.6,16
201936,1394,4.97,1
201936,3140,109.34,22
201936,3456,104.37,21
201936,3148,59.64,12
201936,703,116.3,24
201936,3139,89.46,18
201936,3643,149.1,30
201936,3465,4.97,1
201936,3635,44.73,9
201936,3496,26.84,6
201936,3620,89.46,18
201936,3478,54.67,11
201936,3614,91.45,19
201936,705,159.04,32
201936,3634,124.25,25
201936,3619,38.23,8
201936,3480,114.31,23
201936,1399,109.34,22
201936,3673,305.28,70
201936,763,94.43,19
201936,1376,69.58,14
201936,3109,89.46,18
201936,3662,44.73,9
201936,1326,24.85,5
201936,3667,74.55,15
201936,3936,94.43,19
201936,3141,56.66,12
201936,3125,49.7,10
201936,753,4.97,1
201936,3477,74.55,15
201936,3674,34.83,7
201937,3122,124.25,25
201937,3493,150.86,38
201937,760,55.76,10
201937,3677,778.67,261
201937,3673,179.09,35
201937,3933,150.86,38
201937,703,138.57,31
201937,3668,224.59,46
201938,3122,130.68,44
201938,3493,55.58,14
201938,1341,160.54,32
201938,703,94.46,18
201938,3614,45.81,9
201938,3668,233,50
201938,3933,134.69,27
201938,1399,144.29,25
201938,3673,131.1,30
201938,3677,330.73,109
201939,3122,139.59,47
201939,3668,233,50
201939,1341,112.9,23
201939,3677,217.87,71
201939,1399,111.29,19
201939,3673,126.33,29
201940,3122,5.94,2
201940,703,183.99,54
201940,1341,247.87,49
201940,3673,200.34,42
201941,3640,90.58,15
201941,3668,42.2,13
201941,3673,121.72,48
201942,3112,56.17,11
201942,743,101.93,19
201942,3149,37.79,7
201942,744,82.52,16
201942,704,166.54,32
201942,758,46.23,9
201942,3658,87.02,16
201942,3104,26.35,5
201942,3660,39.29,7
201942,3117,82.52,16
201942,3131,87.02,16
201942,3122,51.17,11
201942,3653,189.98,34
201942,3151,34.32,6
201942,3113,88.05,15
201942,3120,21.38,4
201942,3652,74.08,14
201942,3661,67.61,13
201942,3150,114.87,21
201942,3640,67.61,13
201942,3143,79.05,15
201942,3152,31.32,6
201942,3457,76.05,15
201942,1370,76.05,15
201942,793,93.49,17
201942,268,62.64,12
201942,3472,16.41,3
201942,1341,136.59,30
201942,710,87.49,17
201942,3622,41.26,8
201942,262,75.58,14
201942,3461,41.26,8
201942,1335,65.11,13
201942,1384,84.54,16
201942,3907,329.05,65
201942,3680,55.23,9
201942,293,87.02,16
201942,3492,42.76,8
201942,3933,103.43,19
201942,1302,97.43,19
201942,3668,24.85,5
201942,3916,86.55,15
201942,3679,173.01,33
201942,3621,64.61,13
201942,3910,261.53,49
201942,760,69.11,13
201942,3901,118.34,22
201942,266,129.78,24
201942,3677,44.26,8
201942,1356,41.26,8
201942,3493,77.55,15
201942,3022,72.58,14
201942,1371,136.25,25
201942,723,49.7,10
201942,3922,102.96,18
201942,3665,95.46,18
201942,3138,49.7,10
201942,289,106.43,19
201942,1352,55.7,10
201942,3135,26.35,5
201942,3925,202.45,35
201942,775,47.7,9
201942,1375,70.14,12
201942,3476,9.94,2
201942,1306,211.27,41
201942,1350,67.61,13
201942,1368,83.55,15
201942,3923,111.87,21
201942,3663,116.84,22
201942,3451,114.87,21
201942,1320,54.2,10
201942,3639,45.76,8
201942,3676,54.2,10
201942,730,179.01,33
201942,3644,39.29,7
201942,3618,162.6,30
201942,3681,44.26,8
201942,3142,61.14,12
201942,3937,44.26,8
201942,3467,44.26,8
201942,3672,31.32,6
201942,770,158.66,28
201942,3919,26.32,5
201942,3664,160.07,31
201942,263,82.52,16
201942,3615,42.29,7
201942,3631,136.72,26
201942,3675,78.58,14
201942,3670,117.87,21
201942,3926,152.66,28
201942,3494,142.72,26
201942,3145,88.52,16
201942,288,46.23,9
201942,3636,94.48,18
201942,3146,59.17,11
201942,3617,32.82,6
201942,275,34.32,6
201942,3473,24.85,5
201942,1312,52.7,10
201942,3682,44.26,8
201942,3654,68.64,12
201942,3642,60.2,10
201942,3453,94.43,19
201942,763,34.32,6
201942,273,78.58,14
201942,3463,55.46,14
201942,737,102.96,18
201942,3049,74.08,14
201942,703,69.11,13
201942,1313,87.49,17
201942,3662,54.2,10
201942,3477,64.14,12
201942,3141,111.4,20
201942,3480,110.93,19
201942,1373,54.2,10
201942,3619,42.29,7
201942,1394,37.79,7
201942,3140,93.49,17
201942,3643,101.46,18
201942,3465,49.23,9
201942,740,83.55,15
201942,3126,75.58,14
201942,3673,67.61,13
201942,3674,47.73,9
201942,3634,93.96,18
201942,3134,41.26,8
201942,705,95.46,18
201942,277,40.79,7
201942,718,29.35,5
201942,3616,45.76,8
201942,3156,41.26,8
201942,3646,54.2,10
201942,3132,39.76,8
201942,3478,39.76,8
201942,3614,34.32,6
201942,3666,76.61,13
201942,3924,72.58,14
201942,1399,164.57,31
201942,3456,47.26,8
201942,3496,11.44,2
201942,3659,39.29,7
201942,3133,182.95,35
201942,3623,80.58,16
201942,3468,106.9,20
201942,3114,54.2,10
201942,3915,27.85,5
201942,1386,24.85,5
201942,1346,69.11,13
201942,753,83.55,15
201942,3462,42.76,8
201942,3125,17.91,3
201942,291,105.4,20
201942,3490,54.2,10
201942,3139,59.64,12
201942,3936,120.31,23
201942,3136,77.55,15
201942,3667,74.08,14
201942,3635,119.84,22
201942,3474,67.58,13
201942,3620,87.02,16
201942,1376,46.23,9
201943,3112,69.58,14
201943,743,124.25,25
201943,3149,79.52,16
201943,744,109.34,22
201943,704,263.41,53
201943,758,73.57,15
201943,3104,69.58,14
201943,3660,44.73,9
201943,3658,58.14,12
201943,3122,64.58,14
201943,3117,203.77,41
201943,3653,139.16,28
201943,3131,54.67,11
201943,3151,64.61,13
201943,3113,74.55,15
201943,3120,39.76,8
201943,3661,119.28,24
201943,3652,114.31,23
201943,3150,119.28,24
201943,3119,9.94,2
201943,3640,79.52,16
201943,3135,39.76,8
201943,1384,128.24,26
201943,1371,168.98,34
201943,1375,34.79,7
201943,3919,43.2,9
201943,3478,94.37,21
201943,3663,168.98,34
201943,3614,49.7,10
201943,718,29.82,6
201943,775,28.29,6
201943,3666,129.22,26
201943,1394,69.58,14
201943,3617,59.64,12
201943,3615,89.46,18
201943,3125,19.88,4
201943,3664,397.6,80
201943,3923,198.8,40
201943,1335,101.87,21
201943,3049,94.43,19
201943,710,144.13,29
201943,3453,109.34,22
201943,793,84.49,17
201943,740,94.43,19
201943,3659,44.73,9
201943,3145,89.46,18
201943,3635,104.37,21
201943,3901,144.13,29
201943,3451,124.25,25
201943,3673,94.43,19
201943,3924,104.37,21
201943,266,173.95,35
201943,273,124.25,25
201943,763,34.79,7
201943,3114,59.64,12
201943,3022,164.01,33
201943,3679,328.02,66
201943,3472,44.73,9
201943,3682,54.67,11
201943,3465,64.61,13
201943,703,154.07,31
201943,3467,74.55,15
201943,268,129.22,26
201943,796,14.91,3
201943,291,139.16,28
201943,3490,49.7,10
201943,3492,89.46,18
201943,3933,144.13,29
201943,293,203.77,41
201943,3922,109.34,22
201943,3634,129.22,26
201943,3156,74.55,15
201943,3936,104.37,21
201943,3636,207.76,42
201943,277,64.61,13
201943,1326,19.88,4
201943,263,69.58,14
201943,753,104.37,21
201943,3462,64.61,13
201943,262,94.43,19
201943,3461,69.58,14
201943,3139,129.22,26
201943,3680,49.7,10
201943,3473,84.49,17
201943,3631,154.07,31
201943,3141,84.49,17
201943,737,143.15,29
201943,3146,74.55,15
201943,3654,69.58,14
201943,1399,203.77,41
201943,3916,109.34,22
201943,3620,124.25,25
201943,3925,164.01,33
201943,723,134.19,27
201943,1386,64.61,13
201943,3674,89.46,18
201943,3677,45.23,10
201943,3138,114.31,23
201943,1356,59.64,12
201943,760,89.46,18
201943,3910,293.23,59
201943,1370,129.22,26
201943,3152,24.85,5
201943,3457,158.06,32
201943,3642,29.82,6
201943,3136,119.28,24
201943,3496,19.88,4
201943,3142,109.34,22
201943,3623,134.19,27
201943,3493,164.01,33
201943,1312,84.49,17
201943,705,178.92,36
201943,770,233.59,47
201943,3140,124.25,25
201943,3494,248.5,50
201943,1368,79.52,16
201943,3665,99.4,20
201943,3616,64.61,13
201943,3463,42.75,11
201943,3662,104.37,21
201943,730,268.38,54
201943,3643,124.25,25
201943,3143,119.28,24
201943,3474,87.93,18
201943,275,59.64,12
201943,3675,54.67,11
201943,1350,109.34,22
201943,3132,89.46,18
201943,3622,89.46,18
201943,1306,397.6,80
201943,3676,89.46,18
201943,3639,39.76,8
201943,3477,104.37,21
201943,1313,159.04,32
201943,1373,89.46,18
201943,3148,19.88,4
201943,1341,61.14,15
201943,1376,84.49,17
201943,3480,178.92,36
201943,1346,74.55,15
201943,3667,94.43,19
201943,3618,208.74,42
201943,3134,79.52,16
201943,1352,74.55,15
201943,289,139.16,28
201943,1320,124.25,25
201943,3456,19.88,4
201943,3681,54.67,11
201943,1336,83,17
201943,3668,84.49,17
201943,3619,29.82,6
201943,3644,64.61,13
201943,3646,89.46,18
201943,3468,144.13,29
201943,3670,112.82,23
201943,3621,109.34,22
201943,3926,243.53,49
201943,3476,34.79,7
201943,3907,347.9,70
201943,3915,99.4,20
201943,3126,114.31,23
201943,3937,49.7,10
201943,3133,228.62,46
201943,1302,124.25,25
201943,288,64.61,13
201943,3672,64.61,13
201944,1346,34.79,7
201944,1306,308.14,62
201944,1341,47.88,8
201944,3493,198.8,40
201944,3670,31.06,6
201945,3120,9.06,2
201945,3670,104.18,20
201945,3619,23.94,4
201945,3618,151.61,25
201945,1341,27.18,6
201945,1306,233.59,47
201945,3682,48.79,8
201945,3622,35.85,6
