"classe","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"A",1.06,4.73,-87.8,3,-0.03,-0.02,-0.08,-10,1,31,60,581,-409,72.3,43.3,85.3,30,0,-0.02,-0.02,-219,155,-112,-335,233,595,-99.42310584,-31.98008459,-46.15853882,4,0.35,-0.47,-0.2,-12,-32,-17,-434,244,277,-146,-52.5,73.1,40,-0.42,3.05,0.66,151,305,204,322,153,-55
"A",0.71,4.6,-87.9,3,0.06,0,-0.03,-10,5,31,53,582,-419,72.1,43.3,85.3,29,0,0,-0.03,-218,154,-110,-330,230,607,-99.46129624,-57.35173751,4.934638688,2,0.06,-0.29,0,-11,-17,1,-447,251,275,-127,-29.9,43,35,-0.51,2.89,0.62,188,206,196,572,-325,69
"A",0.7,4.66,-87.9,3,0.06,0,-0.05,-14,4,30,53,579,-417,72,43.3,85.2,29,-0.02,0,-0.02,-218,153,-109,-333,234,591,-87.57508482,-67.38767184,14.45070227,2,0.02,-0.24,0.05,-13,-16,3,-440,248,279,-126,-26.2,39.2,33,-0.48,3.1,0.64,160,191,200,588,-402,94
"A",0.72,4.89,-87.9,3,0.03,0.02,-0.02,-12,2,30,57,580,-411,71.9,43.3,85,30,-0.03,0,-0.02,-218,155,-111,-338,234,586,-106.192718,-38.36091291,31.71831167,2,-0.05,-0.1,0.23,-6,-14,5,-438,271,272,-123,-14.8,29.5,29,-0.79,3,0.44,191,98,191,601,-562,99
"A",0.74,4.91,-87.9,3,0.02,0.02,0,-10,1,28,62,575,-423,71.8,43.2,85,29,-0.02,0.02,-0.02,-216,154,-111,-330,233,593,-74.11544011,-80.86623705,14.51823328,2,-0.03,-0.05,0.23,-15,-14,3,-434,276,271,-123,-10.9,26.6,29,-0.87,2.89,0.51,193,81,185,601,-592,101
"A",1.39,4.53,-87.8,3,-0.06,0.02,0.03,-9,5,29,60,572,-416,71.5,43.2,84.7,29,0,-0.02,0.02,-218,154,-110,-336,235,607,21.99879774,-106.1056648,45.16334411,1,-0.06,0.18,-0.02,-12,3,6,-388,323,286,-121,17.9,7.16,21,-0.51,2.17,0.44,120,-101,135,402,-714,40
"A",1.46,4.44,-87.8,3,-0.06,0.02,0.03,-8,3,28,51,569,-424,71.5,43.2,84.7,29,0,-0.02,0.02,-218,154,-109,-325,236,609,33.04226479,-94.6042458,50.82672462,1,-0.02,0.27,-0.16,-5,2,3,-379,328,277,-122,20.6,4.65,22,-0.35,2.07,0.36,124,-109,135,376,-713,31
"A",1.7,4.03,-87.8,3,-0.06,0.02,0.03,-7,4,24,56,568,-428,71.4,43.2,84.6,30,0,0,0,-219,154,-112,-330,246,589,109.4418414,42.26202329,-20.65411303,1,-0.08,0.51,-0.21,6,13,-3,-350,361,288,-124,27.2,-3.33,26,-0.21,0.77,0.18,83,-203,138,296,-697,6
"A",1.85,3.73,-87.7,3,-0.06,0.02,0.03,-7,7,24,53,570,-429,71.4,43.2,84.6,30,0.02,-0.02,0.02,-219,154,-113,-326,235,600,116.6208904,36.79595843,16.05611392,3,-0.13,0.58,-0.15,9,23,4,-319,377,287,-124,27,-5.5,26,-0.08,-0.75,0.23,89,-195,138,283,-687,3
"A",2.01,3.46,-87.7,2,-0.06,0.03,0.02,-8,4,22,51,566,-432,71.5,43.3,84.5,30,0.02,-0.02,0,-220,155,-113,-326,242,602,110.7148718,46.3647609,0,3,0.03,0.35,-0.16,14,28,0,-293,403,302,-124,22.7,-5.5,23,0.14,-1.48,-0.08,105,-139,144,319,-689,19
"A",2.05,3.26,-87.6,2,-0.08,0.03,0,-8,6,18,48,567,-434,71.4,43.3,84.5,29,0.03,-0.02,-0.02,-218,154,-111,-334,232,593,102.1787638,54.83778233,-2.369783602,4,0.11,0.22,-0.08,22,36,-1,-281,409,296,-125,18.8,-5.74,25,0.34,-1.73,-0.07,150,-112,152,363,-678,11
"A",2.08,3.09,-87.5,2,-0.06,0.03,-0.02,-7,4,23,45,566,-429,71.4,43.3,84.6,30,0.03,-0.02,-0.02,-220,155,-111,-330,231,595,111.6893468,38.92224255,22.14994076,5,0.26,0.11,-0.05,19,45,11,-265,419,291,-125,14.5,-5.78,25,0.37,-1.91,-0.08,174,-101,142,402,-673,18
"A",2.07,3.02,-87.5,2,-0.06,0.03,-0.02,-8,4,21,48,563,-430,71.4,43.3,84.6,30,0.03,0,-0.02,-220,156,-112,-332,233,595,105.8785145,46.2310467,20.41502199,5,0.39,0.05,-0.07,22,43,10,-272,426,288,-126,12.2,-5.75,26,0.32,-1.86,-0.13,184,-84,147,414,-673,24
"A",2.04,2.97,-87.5,2,-0.05,0.03,-0.03,-7,2,22,44,567,-432,71.4,43.4,84.6,30,0.03,-0.02,-0.02,-220,155,-113,-335,234,602,97.81225596,58.59207084,7.907764047,5,0.45,0,-0.1,28,42,4,-267,423,283,-126,10.3,-5.67,25,0.24,-1.85,-0.11,187,-73,146,435,-665,28
"A",1.98,2.96,-87.4,2,-0.02,0.03,-0.03,-7,1,23,54,566,-431,71.4,43.4,84.6,30,0.02,-0.02,-0.02,-220,155,-111,-336,231,591,98.67374426,57.61555782,8.522879853,6,0.47,0.02,-0.1,32,49,5,-267,426,276,-126,7.97,-5.38,26,0.18,-2.01,-0.1,205,-64,146,448,-644,20
"A",1.93,2.94,-87.3,2,0,0.03,-0.03,-8,6,21,48,571,-427,71.4,43.4,84.6,29,0.02,0,0,-217,154,-112,-328,236,587,82.7667443,73.91861057,-6.270961867,7,0.29,0.03,-0.21,43,47,-4,-268,437,283,-127,3.79,-4.48,25,0.05,-2.17,-0.02,198,-38,142,470,-618,6
"A",1.88,2.96,-87.3,3,0,0.02,-0.05,-6,1,26,45,571,-431,71.4,43.4,84.6,30,0.03,0,-0.02,-220,155,-111,-330,230,603,93.30981,63.74668013,-1.487959054,7,0.14,0.03,-0.39,40,54,-1,-263,437,283,-128,-0.53,-3.15,26,-0.11,-2.23,-0.15,206,-10,146,485,-574,-1
"A",1.82,2.97,-87.3,3,0.02,0.02,-0.03,-10,4,27,52,559,-417,71.4,43.3,84.6,30,0.02,0.02,-0.03,-220,155,-112,-330,230,596,98.26495289,58.79385116,1.386661607,7,0.14,-0.03,-0.49,40,60,1,-259,435,283,-128,-2.61,-2.31,26,-0.14,-2.36,-0.15,201,24,158,482,-554,-1
"A",1.8,3.03,-87.3,3,0.03,0.02,-0.03,-8,7,27,46,572,-431,71.3,43.3,84.6,29,0.02,0.02,-0.05,-218,153,-110,-334,226,594,106.0400115,50.60779637,6.063096156,8,0.18,-0.13,-0.49,40,72,5,-260,430,283,-129,-4.82,-1.46,25,-0.08,-2.47,-0.02,199,21,148,491,-525,-4
"A",1.77,3.14,-87.3,3,0.03,0,-0.05,-7,4,28,49,576,-429,71.2,43.3,84.6,30,0,0.02,-0.02,-220,153,-113,-336,239,587,97.87719389,57.67535027,11.88240883,9,0.19,-0.34,-0.36,46,70,10,-262,436,293,-130,-9.51,0.53,26,-0.11,-2.54,-0.16,203,45,150,485,-451,-32
"A",1.55,3.44,-87.4,2,0.08,-0.02,-0.05,-7,3,23,48,571,-431,71.1,43.3,84.5,30,-0.02,-0.02,0.02,-220,153,-112,-330,226,587,96.53872237,60.21943849,5.484544836,6,0.08,-0.74,-0.54,31,45,3,-270,418,283,-135,-19.5,5.92,30,-0.06,-2.78,-0.25,222,121,158,469,-297,-65
"A",1.42,3.7,-87.4,3,0.08,-0.02,-0.05,-9,5,26,46,569,-427,71.1,43.3,84.4,30,0,-0.02,-0.02,-219,154,-114,-335,229,595,114.0800122,40.01510107,14.89530225,6,0.18,-0.83,-0.52,21,49,8,-280,404,304,-139,-26.5,11.2,32,-0.06,-2.73,-0.18,219,155,158,425,-157,-101
"A",1.19,3.89,-87.5,3,-0.02,0,-0.05,-7,5,28,51,568,-428,71.4,43.6,84.9,31,0.18,-0.06,0.08,-225,153,-125,-343,241,589,113.5347569,35.86102473,23.6171527,3,0.66,-0.63,-0.62,12,31,8,-332,355,311,-159,-40.2,37.2,36,-0.06,-2.75,-0.18,128,275,179,208,281,-214
"A",1.15,3.8,-87.5,3,0.02,0,-0.03,-6,3,29,52,568,-420,72.3,44.2,85.7,31,0.19,-0.08,0.1,-226,155,-120,-352,241,599,82.92273921,73.04168968,10.5540069,3,0.51,-0.66,-0.44,19,21,3,-355,341,304,-169,-43.1,51,37,-0.03,-2.7,-0.25,121,295,175,95,440,-254
"A",1,4.04,-87.6,3,0.06,-0.02,-0.03,-11,3,28,54,569,-411,73.5,44.7,87.3,30,0.05,0.03,-0.05,-222,155,-111,-364,241,577,21.70885726,29.12849284,-120.3622493,1,0.35,-0.77,-0.62,4,3,-13,-404,291,279,167,-45.6,83.7,39,-0.06,-1.83,0.16,71,322,196,-121,703,-309
"A",0.98,4.21,-87.6,3,0.06,0,-0.03,-12,3,29,54,577,-419,73.3,44.6,87.3,30,-0.02,0.05,-0.05,-225,155,-113,-357,243,572,108.0636325,-37.64348721,29.84989316,1,0.37,-0.74,-0.41,-5,12,4,-407,292,298,163,-44.5,90.4,37,-0.24,-1.59,0.18,48,309,193,-203,788,-347
"A",0.97,4.33,-87.6,3,0.03,0,0,-10,4,28,48,578,-423,72.9,44.4,86.9,30,-0.08,0.05,-0.03,-224,152,-119,-359,237,592,19.57080499,-13.00066583,133.4901446,2,0.27,-0.61,-0.15,-2,3,15,-418,287,283,157,-42.5,100,38,-0.03,-1.53,0.07,2,317,194,-280,866,-372
"A",0.99,4.36,-87.6,3,0.03,0,-0.02,-8,4,30,53,569,-423,72.8,44.3,86.7,30,-0.08,0.03,-0.03,-225,153,-119,-357,249,589,-86.85393953,-70.22569315,0,2,0.42,-0.59,-0.48,-11,-13,0,-422,276,278,156,-42.2,103,38,0.02,-1.2,-0.02,10,318,199,-307,883,-376
"A",1.04,4.36,-87.6,3,0.02,0.02,0,-10,4,30,51,579,-418,72.6,44.2,86.4,31,-0.06,0,0.02,-227,154,-121,-358,239,583,-19.73955598,90.18322525,-62.90148024,1,0.1,-0.51,-0.3,4,-1,-3,-424,262,295,153,-41.5,107,37,-0.02,-1.12,0.18,4,302,205,-338,913,-388
"A",1.07,4.37,-87.6,3,0.02,0.02,0,-9,4,29,53,575,-413,72.5,44.2,86.3,30,-0.06,0,0.03,-225,153,-121,-353,241,579,28.0343532,-50.54487484,97.92105255,1,0.19,-0.5,-0.23,-7,4,12,-431,265,282,152,-40.9,110,36,-0.11,-1.24,0.31,0,290,204,-368,934,-401
"A",1.12,4.4,-87.6,3,0.03,0.02,0,-7,2,30,60,567,-409,72.6,44.2,86.1,30,-0.02,-0.02,0.1,-222,151,-122,-352,235,579,-76.71928563,-53.40450514,-53.40450514,2,0.24,-0.5,-0.41,-11,-15,-11,-437,257,284,149,-39.2,115,36,-0.26,-1.51,0.34,-18,285,201,-421,990,-429
"A",1.13,4.4,-87.6,3,0.03,0,0,-7,3,28,59,568,-428,72.8,44.2,86.1,30,0.02,-0.02,0.11,-223,154,-125,-355,245,583,-61.84107411,-88.3537465,-26.06023917,2,0.18,-0.48,-0.36,-12,-9,-4,-435,256,282,148,-38,117,37,-0.29,-1.51,0.28,-34,297,199,-459,1010,-445
"A",1.32,4.57,-87.6,3,0.08,0,0.03,-7,2,29,51,567,-428,73.6,44.4,86.6,31,0.1,-0.02,0.05,-225,153,-126,-359,250,570,-91.29077216,-56.9858009,-29.18661996,3,0.06,-0.37,-0.16,-15,-22,-8,-434,244,291,143,-35.6,128,37,0.27,-0.75,0.08,-49,294,202,-523,1050,-457
"A",1.43,4.68,-87.6,3,0.08,0,0.03,-9,6,28,60,565,-428,73.9,44.5,86.8,31,0.1,-0.02,0.02,-227,157,-130,-361,256,583,-60.90366098,-73.0743936,-49.69324908,1,0,-0.35,-0.28,-7,-6,-5,-428,242,305,141,-35.6,132,37,0.31,-0.67,0.15,-46,291,204,-534,1050,-453
"A",1.49,4.75,-87.6,3,0.08,0,0.02,-7,5,27,56,567,-429,73.9,44.5,86.9,31,0.08,-0.02,0,-225,155,-126,-364,241,571,-84.05558403,-65.55015443,-27.43426048,2,-0.08,-0.34,-0.25,-9,-11,-4,-430,245,293,140,-35.7,133,36,0.26,-0.61,0.2,-44,289,205,-541,1060,-451
"A",1.59,4.79,-87.6,3,0.06,0,0.03,-8,3,27,61,574,-429,74,44.5,87.1,31,0.06,0.02,-0.02,-224,156,-125,-363,254,575,-71.53798667,-83.80768283,13.15600202,2,-0.13,-0.19,-0.16,-17,-15,3,-422,245,302,139,-35.5,136,37,0.02,-0.53,0.31,-41,286,212,-542,1060,-452
"A",1.62,4.83,-87.6,3,0.06,0,0.02,-10,4,25,52,573,-434,74,44.5,87.2,31,0.06,0.02,-0.03,-226,155,-127,-363,249,576,-86.21700547,-70.86262721,0,3,-0.03,-0.19,-0.18,-18,-21,0,-420,253,318,139,-35.2,137,36,-0.13,-0.55,0.41,-42,284,211,-559,1060,-460
"A",1.77,4.88,-87.7,3,0.02,0,0.02,-10,5,26,64,571,-429,74,44.6,87.5,31,0.05,0.02,-0.07,-227,154,-125,-361,254,574,-151.6457044,-3.84142156,-3.84142156,3,0.24,-0.21,-0.26,-1,-26,-1,-422,258,311,140,-33.1,139,36,-0.53,-0.43,0.52,-65,272,207,-585,1080,-485
"A",1.85,4.84,-87.7,3,0,0,0.02,-11,4,22,63,573,-422,74.1,44.6,87.6,31,0.05,-0.02,0,-228,155,-125,-370,243,577,-123.9841439,-32.07139242,7.889285443,1,0.14,-0.14,-0.38,-4,-12,1,-412,254,298,140,-31.9,140,36,-0.37,-0.22,0.46,-73,280,206,-600,1110,-498
"A",1.9,4.78,-87.7,2,0,0,0.02,-8,3,20,63,565,-430,74.2,44.7,87.6,31,0.03,-0.03,0.05,-228,156,-123,-379,245,567,-113.3152926,6.972979491,43.12864637,1,0.11,-0.16,-0.2,1,-13,6,-411,255,294,140,-31.9,140,35,-0.21,-0.05,0.3,-65,273,201,-599,1100,-497
"A",1.93,4.41,-87.7,3,-0.02,0,-0.03,-9,6,24,53,565,-422,74.3,45,87.1,31,-0.03,-0.03,0.03,-225,156,-122,-371,250,577,-119.7004152,7.167283548,36.61865602,1,0.06,-0.32,-0.15,1,-13,5,-411,263,305,142,-35.6,138,38,-0.08,0.82,0.23,-30,315,204,-508,1040,-455
"A",1.7,4.19,-87.7,2,-0.02,-0.02,-0.05,-7,6,22,56,571,-433,73.4,44.7,85.9,30,-0.31,0.08,-0.02,-224,160,-98,-364,254,572,-78.53981634,0,78.53981634,1,0.03,-0.37,-0.15,0,-5,5,-415,266,314,147,-40.4,131,42,-0.26,1.65,0.38,25,357,198,-389,950,-405
"A",1.58,4.12,-87.7,3,0,-0.02,-0.08,-8,4,24,57,577,-430,72.1,43.9,84.3,29,-0.61,0.16,-0.1,-218,164,-85,-344,256,577,-101.9141344,-55.16549825,0,2,0.1,-0.43,-0.15,-8,-13,0,-407,265,306,152,-42.9,125,41,-0.29,1.98,0.54,29,358,183,-275,857,-358
"A",1.08,3.93,-87.7,3,-0.05,0,-0.07,-9,5,29,59,571,-430,61,35.2,70.7,27,-1.78,0.64,-0.64,-180,188,-17,-181,224,640,-136.0971945,-9.328452139,18.73934092,2,0.29,-0.45,-0.26,-2,-21,4,-422,247,310,-175,-47.7,85.6,39,-0.27,3.03,0.69,126,315,184,211,310,-148
"A",1.02,3.8,-87.7,3,-0.03,-0.02,-0.05,-6,2,30,53,565,-430,56.9,30.9,66.9,26,-2.06,0.82,-0.92,-170,189,0,-84,189,657,-111.9162886,-43.72004473,10.60498962,2,0.18,-0.43,-0.13,-8,-17,2,-435,245,298,-165,-45.8,73.7,40,-0.29,3,0.75,118,319,191,307,161,-94
"A",0.91,3.77,-87.8,3,0.06,0,-0.03,-4,3,30,52,575,-423,50.6,22.8,61.2,23,-2.52,0.92,-1.03,-144,175,28,22,141,646,-97.78331347,-49.36907009,30.06848912,2,0.11,-0.34,-0.08,-8,-14,5,-430,247,306,-152,-40.6,55,37,-0.14,3.24,0.64,148,270,188,462,-109,-16
"A",0.9,3.83,-87.7,3,0.1,0,-0.03,-4,3,30,54,581,-425,48.8,20,59.3,23,-2.68,0.87,-1,-137,175,34,89,117,647,-67.85256343,-74.22209777,39.65557123,2,0.1,-0.29,-0.07,-14,-13,8,-424,250,298,-149,-38.4,48.6,36,-0.03,3.34,0.57,159,247,187,490,-163,9
"A",0.89,4.35,-87.7,3,0.13,0,-0.03,-9,2,28,55,574,-431,43,6.69,50.8,17,-3.16,0.67,-0.75,-80,147,19,285,35,600,-95.05468408,-35.62294762,48.36239426,2,0.03,-0.24,0.11,-6,-14,8,-428,258,293,-139,-27.1,26.2,32,-0.32,3.29,0.34,198,146,196,621,-497,108
"A",0.87,4.49,-87.7,3,0.13,0,-0.03,-11,4,26,56,574,-428,42.1,3.32,48.6,16,-3.2,0.61,-0.67,-65,138,24,358,12,572,-95.53166181,-42.05343353,42.05343353,2,0.05,-0.18,0.11,-8,-16,8,-418,260,298,-138,-24,21.5,32,-0.4,3.28,0.34,209,132,193,625,-533,117
"A",0.87,4.59,-87.7,3,0.1,0,-0.03,-15,3,26,54,576,-420,41.5,0.12,46.5,15,-3.21,0.55,-0.57,-53,136,18,378,2,551,-101.9018776,-21.45405338,49.95398473,2,0.05,-0.11,0.08,-4,-16,9,-419,268,291,-137,-20.9,17.4,31,-0.5,3.21,0.36,198,119,198,629,-596,131
"A",0.88,4.73,-87.7,3,0.08,0,-0.02,-17,2,25,61,575,-428,41,-3.26,44.3,15,-3.23,0.53,-0.54,-44,138,9,441,-23,509,-41.5452169,-56.82266729,83.29812667,2,0.03,-0.11,0.13,-8,-6,11,-416,274,294,-136,-17.4,13.1,30,-0.59,3.29,0.44,196,88,198,614,-646,133
"A",0.87,4.95,-87.7,3,0.05,0,-0.02,-14,4,26,57,575,-411,40.4,-9.93,39.9,13,-3.32,0.5,-0.56,-19,127,-7,522,-51,448,-84.03029591,-8.28553568,72.3597087,1,0.02,-0.1,0.07,-1,-9,8,-409,280,294,-135,-10.4,5.34,27,-0.72,2.99,0.44,193,37,184,592,-703,125
"A",0.91,5,-87.7,3,0.03,0,0,-10,4,24,61,569,-424,40.3,-13.4,37.4,12,-3.32,0.51,-0.59,-2,120,-12,547,-64,419,-42.05343353,-42.05343353,95.53166181,1,0,-0.08,0.1,-4,-4,8,-401,288,306,-134,-7.29,1.99,26,-0.71,2.91,0.46,179,25,183,582,-722,130
"A",0.95,4.99,-87.7,3,0.02,0,0,-9,3,25,59,578,-428,40.3,-16.5,35.1,11,-3.31,0.51,-0.61,11,110,-18,589,-79,365,-18.2835137,-57.69313452,95.82415885,1,0.02,-0.03,0.11,-6,-2,9,-398,296,291,-134,-4.02,-1.49,24,-0.67,2.92,0.51,159,2,179,550,-748,119
"A",1.02,4.95,-87.7,3,0.02,0,0.02,-9,3,27,62,575,-431,40.9,-22.8,30,13,-3.31,0.45,-0.61,40,101,-66,649,-112,291,-15.68156853,-31.7663193,121.4062938,1,0.05,0,0.08,-4,-2,12,-403,310,282,-133,2.16,-7.83,26,-0.71,2.67,0.49,176,-38,174,500,-772,120
"A",1.17,4.92,-87.7,3,0.02,0.02,0.02,-9,4,25,63,578,-429,45.1,-32.9,20.2,16,-3.21,0.24,-0.57,85,77,-104,708,-142,160,54.04195003,-54.04195003,75.59694104,1,0.1,0.14,-0.03,-6,6,8,-385,321,285,-134,10.9,-16.6,25,-0.67,2.47,0.44,152,-93,170,401,-777,77
"A",1.22,4.92,-87.7,3,0.03,0.02,0.02,-8,4,26,57,573,-430,47.1,-36.1,16.6,18,-3.16,0.16,-0.48,96,78,-122,725,-150,90,72.97276562,-33.98369095,72.97276562,1,0.13,0.18,-0.07,-2,4,4,-376,330,281,-134,13.3,-19.1,25,-0.61,2.36,0.46,143,-102,169,379,-771,85
"A",1.27,4.9,-87.7,3,0.02,0,0.02,-8,3,23,57,575,-433,50.1,-39.4,12.2,19,-3.07,0.08,-0.36,104,79,-136,728,-140,64,72.97276562,33.98369095,72.97276562,0,0.1,0.22,-0.15,1,2,2,-374,329,300,-134,16.1,-22,25,-0.56,2.36,0.49,132,-117,170,325,-760,62
"A",1.36,4.87,-87.7,3,0.02,0,0.02,-13,4,23,55,568,-427,58,-45.2,2.18,22,-2.92,0.02,-0.21,116,80,-164,733,-151,-16,91.37460643,44.65866338,44.65866338,1,0.13,0.31,-0.25,6,11,6,-368,344,283,-135,21.8,-28,26,-0.66,2.57,0.59,98,-160,178,255,-734,61
"A",1.48,4.9,-87.8,3,0,0,-0.02,-10,1,25,62,572,-420,75.2,-52,-18.6,31,-2.41,0.13,-0.13,158,79,-249,697,-151,-183,90.4325682,66.56596339,2.807541887,4,-0.05,0.4,-0.03,22,28,1,-339,357,295,-136,31.5,-34.7,30,-1.2,0.93,0.64,39,-242,164,119,-691,24
"A",1.5,4.79,-87.8,2,-0.02,0,-0.02,-10,4,19,52,567,-425,84.7,-54.3,-31.8,35,-1.99,0.27,-0.48,166,67,-297,658,-156,-258,102.5141272,54.56550545,0,3,0.02,0.34,-0.11,17,28,0,-316,379,309,-134,33.5,-33.6,28,-0.71,-0.58,0.25,20,-228,143,118,-688,30
"A",1.27,4.65,-87.8,3,0.03,0,-0.05,-13,5,27,57,576,-424,72.6,-51.3,-19.1,32,1.77,-0.22,-0.11,181,69,-248,694,-126,-190,101.8,53.2,-13.5,7,0.22,-0.45,-0.43,34,57,-9,-289,426,279,-130,8.2,-23.3,24,0.1,-2.91,-0.15,131,-113,166,446,-813,114
"A",1.39,4.78,-87.7,3,-0.03,0.02,0,-13,4,27,58,574,-416,70.7,29.2,84.3,30,0.79,-0.03,0.07,-221,170,-92,-300,272,582,-68.63917838,-80.99982509,27.5062656,2,0.19,-0.35,-0.46,-16,-14,6,-403,261,321,144,-19.2,124,36,-0.05,-0.59,0.21,-42,286,201,-589,1100,-492
"A",1.39,4.71,-87.7,3,-0.06,0.02,-0.02,-14,5,27,62,572,-417,71.1,29.4,85.5,30,0.74,0.03,-0.1,-215,169,-96,-316,264,591,-83.18392776,-56.31424357,42.31676857,2,0.21,-0.37,-0.46,-13,-18,10,-395,253,316,143,-18.8,125,37,-0.16,-0.55,0.31,-49,291,204,-592,1100,-482
"A",1.41,4.56,-87.6,3,-0.08,0.02,-0.03,-12,4,24,56,567,-435,71.5,29.7,87.9,29,0.67,0.13,-0.28,-216,164,-99,-334,270,579,-122.4749396,-28.61034937,18.92722319,2,0.34,-0.34,-0.49,-6,-20,4,-405,250,320,144,-18.3,127,37,-0.32,-0.31,0.43,-65,289,204,-599,1100,-503
"A",1.42,4.47,-87.6,3,-0.08,0.02,-0.02,-10,4,24,56,574,-421,71.5,29.7,89.1,30,0.63,0.16,-0.31,-217,163,-102,-333,263,575,-93.80474918,0,63.2748835,2,0.39,-0.31,-0.44,0,-15,11,-400,242,321,144,-18.1,127,36,-0.35,-0.21,0.48,-72,284,205,-605,1110,-504
"A",1.36,4.12,-87.6,3,-0.08,0.02,-0.02,-8,2,24,53,573,-430,71.8,29.6,91.8,30,0.4,0.16,-0.16,-217,159,-111,-354,266,564,-93.29487511,13.42999048,61.89968123,2,0.21,-0.19,-0.49,3,-18,13,-407,250,314,144,-17.7,128,35,-0.31,-0.13,0.39,-66,274,199,-608,1120,-517
"A",1.37,3.93,-87.6,3,-0.06,0,0,-7,3,25,57,570,-416,72.3,29.7,93.2,30,0.32,0.05,0.07,-220,156,-110,-360,257,576,-49.76186734,-7.963988788,106.5669304,1,0.21,-0.24,-0.36,-1,-6,11,-399,241,316,145,-17.8,129,36,-0.24,0.03,0.39,-66,280,205,-609,1120,-517
"A",1.37,3.73,-87.6,3,-0.03,0,-0.03,-7,5,26,58,572,-418,73.8,30.1,94.5,30,0.14,-0.1,0.38,-225,154,-119,-370,280,554,-97.48912955,-32.76937336,47.77705175,2,0.27,-0.26,-0.3,-7,-18,10,-410,246,320,145,-18.1,129,36,-0.26,0.11,0.38,-61,286,204,-600,1120,-514
"A",1.37,3.69,-87.6,3,-0.02,0,-0.03,-9,4,24,55,570,-424,74.3,30.3,94.7,30,0.08,-0.14,0.39,-224,156,-118,-373,282,547,-86.05102901,-11.69084965,69.64950836,2,0.27,-0.27,-0.33,-2,-13,11,-409,234,320,146,-18.4,129,37,-0.21,0.21,0.36,-66,297,205,-589,1120,-510
"A",1.36,3.64,-87.6,3,-0.03,0,-0.03,-10,6,28,54,569,-413,75.1,30.6,95,30,0.02,-0.13,0.3,-227,157,-114,-365,285,538,-23.79411248,-23.79411248,123.0959417,1,0.19,-0.31,-0.25,-3,-3,12,-408,239,324,146,-19.5,128,37,-0.18,0.67,0.36,-44,295,202,-555,1110,-511
"A",1.19,3.54,-87.6,3,0,0,-0.07,-7,2,31,54,581,-423,75.1,30.6,95,30,-0.13,0.02,-0.1,-220,157,-111,-366,281,547,-83.24762404,-18.59701734,70.38403995,1,0.08,-0.37,-0.11,-2,-8,7,-408,243,313,148,-23.2,125,37,0.06,1.2,0.23,-23,312,192,-478,1050,-479
"A",1.07,3.54,-87.6,3,0.02,0,-0.07,-8,3,29,45,569,-411,74.4,30.3,94.7,30,-0.26,0.08,-0.21,-224,161,-105,-360,285,554,-112.6043981,-4.752932688,44.18393564,2,0.06,-0.39,-0.1,-1,-19,9,-409,243,317,149,-26.1,123,40,0.18,1.45,0.3,15,339,190,-410,979,-440
"A",0.93,3.66,-87.6,3,0.05,0,-0.08,-9,4,32,53,575,-419,72.1,29.1,92.9,29,-0.69,0.18,-0.38,-215,161,-85,-339,277,572,-118.9758331,-31.45897426,20.7776004,2,0.13,-0.43,-0.07,-6,-18,4,-410,247,335,153,-30.4,117,41,-0.05,1.89,0.41,52,348,191,-258,849,-366
"A",0.8,3.72,-87.6,4,0.02,0,-0.08,-12,4,34,48,579,-416,70,27.8,91.1,28,-0.95,0.27,-0.51,-211,162,-71,-323,267,583,-102.6282448,-50.46204147,18.70406732,3,0.21,-0.5,-0.07,-13,-23,5,-407,244,319,157,-32.7,112,42,-0.35,2.12,0.61,65,357,194,-128,719,-315
"A",0.66,3.7,-87.6,3,-0.02,0,-0.07,-8,4,31,53,574,-417,65.6,24.6,86.4,27,-1.59,0.32,-0.59,-194,176,-32,-248,239,616,-95.93553574,-60.60374607,-7.126218525,3,0.43,-0.5,-0.21,-16,-23,-2,-411,240,325,165,-34.7,102,42,-0.5,2.44,0.79,74,358,190,-5,580,-269
"A",0.62,3.66,-87.6,3,0,0,-0.03,-7,0,33,48,577,-423,62.9,21.7,82.7,27,-1.89,0.4,-0.48,-187,183,-20,-189,234,626,-147.3880557,-4.328774995,-8.665688085,2,0.47,-0.48,-0.21,-1,-23,-2,-430,227,313,171,-35.9,93.6,39,-0.26,2.81,0.69,101,315,182,128,413,-215
