"Class","date","plant.stand","precip","temp","hail","crop.hist","area.dam","sever","seed.tmt","germ","plant.growth","leaves","leaf.halo","leaf.marg","leaf.size","leaf.shread","leaf.malf","leaf.mild","stem","lodging","stem.cankers","canker.lesion","fruiting.bodies","ext.decay","mycelium","int.discolor","sclerotia","fruit.pods","fruit.spots","seed","mold.growth","seed.discolor","seed.size","shriveling","roots"
"bacterial-pustule","2","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"bacterial-pustule","4","1","2","1","0","3","0","1","0","2","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"bacterial-pustule","3","0","2","1","1","1","1","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1"
"bacterial-pustule","3","1","1","0","0","2","0","0","0","2","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"bacterial-pustule","3","0","1","1","1","2","3","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0"
"bacterial-pustule","3","1","2","1","0","0","2","1","0","2","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"bacterial-pustule","4","0","1","1","1","1","3","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0"
"bacterial-pustule","5","1","1","1","0","2","0","0","1","2","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"purple-seed-stain","6","0","2","0","1","2","2","0","0","0","0","0","0","2","2","0","0","0","1","1","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"purple-seed-stain","6","0","2","0","0","2","2","0","1","1","0","1","2","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"purple-seed-stain","4","0","2","1","1","1","1","0","1","2","0","0","0","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"purple-seed-stain","4","0","2","1","1","0","0","0","0","1","0","1","2","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"purple-seed-stain","4","0","2","0","0","0","0","0","0","2","0","1","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"purple-seed-stain","6","0","2","2","0","2","2","0","0","1","0","1","2","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"purple-seed-stain","3","0","2","0","1","0","0","0","0","1","0","0","0","2","2","0","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"purple-seed-stain","3","0","2","1","1","3","3","0","1","1","0","0","0","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"purple-seed-stain","5","0","2","1","0","1","1","0","0","0","0","1","2","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","1","1","0","1","0","0","0"
"purple-seed-stain","4","0","2","1","0","0","0","0","1","1","0","0","0","2","2","0","0","0","1","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0"
"anthracnose","5","1","2","1","0","3","3","1","1","0","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","0","0","0","0","0","0"
"anthracnose","5","1","2","2","1","2","2","0","1","2","0","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","1","2","1","1","1","0","1","0"
"anthracnose","6","0","2","1","0","1","1","1","1","1","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"anthracnose","2","1","2","2","1","0","0","1","0","0","1","1","0","2","2","0","0","0","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"anthracnose","3","0","2","1","0","3","3","1","0","0","1","1","0","2","2","0","0","0","1","0","3","2","1","1","0","0","0","1","2","1","1","1","0","0","0"
"anthracnose","4","1","2","2","1","2","2","1","0","1","1","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","1","2","0","0","0","0","0","0"
"anthracnose","6","0","2","1","0","2","2","1","0","1","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"anthracnose","1","0","2","1","0","1","1","1","1","1","1","1","0","2","2","0","0","0","1","0","2","2","0","1","0","0","0","0","0","1","0","1","0","0","0"
"anthracnose","6","1","2","1","0","2","2","1","1","1","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"anthracnose","5","0","2","1","0","1","1","1","2","2","1","1","0","2","2","0","0","0","1","0","3","2","1","1","0","0","0","1","2","1","1","1","0","0","0"
"anthracnose","5","1","2","2","1","3","3","0","1","2","1","1","0","2","2","0","0","0","1","1","3","2","1","1","0","0","0","1","2","0","0","0","0","0","0"
"anthracnose","0","0","2","1","0","3","3","1","1","2","1","1","0","2","2","0","0","0","1","0","2","2","0","1","0","0","0","0","0","1","1","0","1","0","0"
"anthracnose","6","0","2","1","0","2","2","0","0","0","1","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","1","2","1","0","1","1","1","0"
"anthracnose","5","1","2","1","0","1","1","1","0","1","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","1","1","0","1","1","0"
"anthracnose","5","0","2","1","0","2","2","1","0","2","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","0","0","0","0","0","0"
"anthracnose","6","1","2","2","1","0","0","1","0","1","0","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","1","2","0","0","0","0","0","0"
"anthracnose","5","0","2","1","0","1","1","1","0","0","0","0","0","2","2","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","1","0","1","1","0"
"anthracnose","6","1","2","2","1","3","3","0","2","1","0","1","0","2","2","0","0","0","1","1","3","2","1","1","0","0","0","1","2","0","0","0","0","0","0"
"anthracnose","5","1","2","1","0","3","3","1","0","1","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","1","1","0","1","1","0"
"anthracnose","5","1","2","1","0","2","2","1","1","1","0","0","0","2","2","0","0","0","1","0","3","2","0","0","0","0","0","1","2","1","1","0","1","1","0"
"phyllosticta-leaf-spot","3","1","1","1","0","0","2","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","3","0","0","1","1","0","2","0","0","1","0","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","3","1","1","1","0","0","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","3","0","0","1","1","2","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","3","1","1","2","0","3","2","0","1","1","0","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","2","0","0","1","1","0","3","0","2","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","1","0","0","2","1","3","2","1","1","1","0","1","2","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","2","1","1","1","0","2","2","1","1","1","0","1","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","2","0","0","2","1","3","0","1","1","0","1","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"phyllosticta-leaf-spot","2","1","1","2","0","3","3","0","2","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","1","2","1","0","1","1","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","0","1","1","0","3","3","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","3","0","2","1","0","0","0","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","2","0","3","3","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","1","1","1","2","2","0","2","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"alternarialeaf-spot","5","0","2","2","0","3","3","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","1","1","0","3","3","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","1","2","2","0","3","1","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","2","0","3","3","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","2","0","3","2","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","2","0","2","3","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","1","2","1","0","3","0","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","1","0","1","1","0","1","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","2","0","2","2","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","1","2","1","0","0","0","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","0","2","1","0","2","2","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","0","2","1","0","1","1","1","1","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","1","0","2","1","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","2","0","3","2","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","1","2","2","0","1","1","0","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","1","2","2","0","3","1","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","1","2","2","0","3","3","1","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","1","2","1","0","2","1","0","0","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","1","1","2","0","2","2","0","2","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"alternarialeaf-spot","4","1","2","1","0","1","2","1","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","1","2","2","0","2","1","0","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","1","2","1","0","0","3","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","0","2","2","0","3","3","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","2","0","2","3","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","3","0","2","1","0","0","0","1","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","1","0","1","2","0","1","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","2","0","1","1","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","4","0","2","2","0","1","1","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","1","2","1","0","3","3","0","1","2","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","1","0","2","1","0","0","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","1","0","0","3","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","1","0","0","3","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","1","2","2","0","2","1","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","5","0","2","1","0","3","0","0","1","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"alternarialeaf-spot","6","0","2","1","0","1","2","0","1","1","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","6","0","1","2","0","3","3","0","0","0","0","1","2","0","1","0","0","0","1","0","3","2","1","1","0","0","0","1","2","1","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","1","2","0","1","1","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","1","1","0","2","1","0","0","0","0","1","2","0","1","0","0","0","1","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","1","2","1","0","3","2","0","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","6","1","2","2","0","3","3","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","1","1","0","3","3","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","3","0","2","1","0","2","3","0","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","2","0","2","2","0","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","1","0","1","1","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","2","0","2","3","0","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","1","0","0","1","0","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","1","0","2","3","0","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","2","0","1","1","1","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","1","0","2","1","1","1","1","0","1","2","0","1","0","0","0","1","0","3","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","3","1","2","1","0","3","2","1","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","1","0","3","0","1","0","1","0","1","2","0","1","0","0","0","1","0","3","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","2","0","1","1","0","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","2","0","1","2","1","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","2","0","2","1","0","1","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","1","0","3","0","1","0","0","0","1","2","0","1","0","0","0","1","0","3","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","3","0","2","1","0","1","2","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","6","0","1","2","0","3","3","0","1","0","0","1","2","0","1","0","0","0","1","0","3","2","1","0","0","0","0","1","2","1","0","1","1","1","0"
"frog-eye-leaf-spot","5","0","1","1","0","1","3","1","2","0","0","1","2","0","1","0","0","0","1","0","3","0","1","0","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","1","0","3","2","1","0","0","0","1","2","0","1","0","0","0","1","0","3","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","1","2","1","0","3","3","0","1","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","3","1","2","1","0","3","0","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","6","1","2","2","0","3","1","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","1","0","1","2","1","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","2","0","1","0","1","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","6","1","2","2","0","3","0","0","0","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","1","2","2","0","3","3","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","1","0","0","1","1","1","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","1","0","2","3","1","1","1","0","1","2","0","1","0","0","0","1","0","3","1","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","1","1","2","0","1","1","0","2","2","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","1","0","2","0","0","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","1","2","1","0","1","2","1","0","2","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"frog-eye-leaf-spot","4","0","2","2","0","1","3","1","1","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","1","0","1","2","0","0","0","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","0","2","2","0","2","0","0","0","1","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"frog-eye-leaf-spot","5","1","2","1","0","2","3","0","1","2","0","1","2","0","1","0","0","0","1","0","3","2","0","1","0","0","0","1","1","0","0","0","0","0","0"
"diaporthe-pod-&-stem-blight","5","0","2","2",NA,"3","3",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","0","1","1","1","1",NA
"diaporthe-pod-&-stem-blight","6","0","2","2",NA,"2","3",NA,NA,"1","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"diaporthe-pod-&-stem-blight","5","0","2","2",NA,"3","3",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"diaporthe-pod-&-stem-blight","1","1","1","2",NA,"3","0",NA,NA,"2","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","0","1","1","1","1",NA
"diaporthe-pod-&-stem-blight","5",NA,"2","2",NA,"2","3",NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"diaporthe-pod-&-stem-blight","5","0","2","2",NA,"2","3",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"1",NA,"0","0","1","0","0","0","0","1","2","1","1","1","1","1",NA
"cyst-nematode","2",NA,NA,NA,NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"cyst-nematode","3",NA,NA,NA,NA,"3","2",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"cyst-nematode","4",NA,NA,NA,NA,"3","2",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"cyst-nematode","3",NA,NA,NA,NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"cyst-nematode","3",NA,NA,NA,NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"cyst-nematode","4",NA,NA,NA,NA,"2","1",NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","0",NA,"1",NA,"2"
"2-4-d-injury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"herbicide-injury","1","1",NA,"0",NA,"1","0",NA,NA,NA,"1","1","2","1","1","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
"herbicide-injury","0","1",NA,"0",NA,"0","3",NA,NA,NA,"1","1","0","2","2","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
"herbicide-injury","1","1",NA,"0",NA,"0","0",NA,NA,NA,"1","1","0","2","2","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
"herbicide-injury","1","1",NA,"0",NA,"1","3",NA,NA,NA,"1","1","2","1","1","0","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"1"
"diaporthe-stem-canker","6","0","2","1","0","1","0","1","0","2","1","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","3","0","2","1","0","2","0","2","1","1","1","1","0","2","2","0","0","0","1","0","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","4","0","2","1","0","3","0","2","0","2","1","1","0","2","2","0","0","0","1","0","3","1","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","5","0","2","1","0","1","0","1","0","1","1","1","0","2","2","0","0","0","1","0","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","3","0","2","1","0","3","0","1","0","1","1","1","0","2","2","0","0","0","1","0","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","5","0","2","1","0","2","0","1","1","0","1","1","0","2","2","0","0","0","1","0","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","5","0","2","1","0","3","1","1","1","2","1","1","0","2","2","0","0","0","1","1","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","3","0","2","1","0","2","1","1","0","1","1","1","0","2","2","0","0","0","1","1","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","4","0","2","1","0","3","0","1","1","2","1","1","0","2","2","0","0","0","1","1","3","0","1","1","0","0","0","0","4","0","0","0","0","0","0"
"diaporthe-stem-canker","6","0","2","1","0","3","0","1","1","1","1","1","0","2","2","0","0","0","1","1","3","1","1","1","0","0","0","0","4","0","0","0","0","0","0"
"charcoal-rot","4","0","0","1","0","2","3","1","1","1","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","5","0","0","2","0","3","2","1","0","2","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","4","0","0","2","0","3","3","1","1","1","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","5","0","0","2","0","0","2","1","0","2","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","5","0","0","2","1","2","2","1","0","2","1","1","0","2","2","0","0","0","1","1","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
"charcoal-rot","3","0","0","2","1","0","2","1","0","1","1","1","0","2","2","0","0","0","1","0","0","3","0","0","0","2","1","0","4","0","0","0","0","0","0"
