"Cell","Case","Class","AngleCh1","AreaCh1","AvgIntenCh1","AvgIntenCh2","AvgIntenCh3","AvgIntenCh4","ConvexHullAreaRatioCh1","ConvexHullPerimRatioCh1","DiffIntenDensityCh1","DiffIntenDensityCh3","DiffIntenDensityCh4","EntropyIntenCh1","EntropyIntenCh3","EntropyIntenCh4","EqCircDiamCh1","EqEllipseLWRCh1","EqEllipseOblateVolCh1","EqEllipseProlateVolCh1","EqSphereAreaCh1","EqSphereVolCh1","FiberAlign2Ch3","FiberAlign2Ch4","FiberLengthCh1","FiberWidthCh1","IntenCoocASMCh3","IntenCoocASMCh4","IntenCoocContrastCh3","IntenCoocContrastCh4","IntenCoocEntropyCh3","IntenCoocEntropyCh4","IntenCoocMaxCh3","IntenCoocMaxCh4","KurtIntenCh1","KurtIntenCh3","KurtIntenCh4","LengthCh1","NeighborAvgDistCh1","NeighborMinDistCh1","NeighborVarDistCh1","PerimCh1","ShapeBFRCh1","ShapeLWRCh1","ShapeP2ACh1","SkewIntenCh1","SkewIntenCh3","SkewIntenCh4","SpotFiberCountCh3","SpotFiberCountCh4","TotalIntenCh1","TotalIntenCh2","TotalIntenCh3","TotalIntenCh4","VarIntenCh1","VarIntenCh3","VarIntenCh4","WidthCh1","XCentroid","YCentroid"
208322168,"Train","WS",129.176291328408,704,54.6517857142857,134.595238095238,75.5863095238095,137.397321428571,1.11849710982659,0.930147532819794,41.4059561128527,45.9827586206897,69.5031347962382,6.57820064053742,6.40552366774105,7.07839802257687,29.9473819077669,1.36849651274533,1666.85302496378,1218.01773657421,2817.52380952381,14062.9102596726,1.42621110515888,1.35278785342355,39.0492474803583,18.5751254634718,0.050528083723711,0.0236466258174139,5.68277810534591,5.48222287735849,6.28740838593839,6.70947345937349,0.215408805031447,0.1328125,0.452582357961647,-0.382254507975204,-0.829406603721861,36.4223271308407,218.696920633624,33.536599629945,102.129581340422,115.24874588766,0.692499182178869,1.30420854960762,1.45718789231977,0.963819412637557,0.593196323937942,0.289552796146846,1,13,36726,89777,50794,92331,48.1581057722698,67.5671512764781,106.374625196437,27.9267661155868,214,119
208411519,"Train","WS",23.8187597468624,610,769.914089347079,314.451890034364,30.2646048109966,247.386597938144,1.14404662781016,0.936556350792028,240.434822242479,26.8505013673655,140.170464904284,8.7357990326916,5.69811175825164,7.45037946804106,27.869919662536,2.00696368711635,1626.95591329718,810.655381430858,2440.1768707483,11334.5888916889,1.3206969768914,1.33917510305804,42.790436635638,14.7097273850239,0.0427544511286497,0.029898156720136,9.41577725909522,7.80187324196542,6.54906260887322,6.69219830761406,0.196660482374768,0.155913978494624,-0.746759749853633,0.513947672548761,0.748941514396639,44.8222534205197,252.55114123253,36.1971328464542,112.741002837047,115.000328041324,0.569156997182545,1.87438214173964,1.67199270704273,0.0358381511626963,0.94862569029004,0.684574500905591,3,7,448090,182430,17614,143979,344.740924948194,29.1240164608088,196.315047728682,23.9130817683312,137,163
208412478,"Test","WS",23.5404648023829,264,134.642857142857,243.761904761905,76.9603174603175,200.68253968254,1.04990403071017,0.959183194435944,74.3304721030043,53.3261802575107,135.429184549356,7.29442992336779,4.98928699966873,7.30828317182282,18.3389512015714,1.37286051511939,383.385398821689,279.260270507779,1056.57142857143,3229.40197825767,1.49883671322853,1.57637133299751,17.2966236770648,15.7864588338006,0.135797377767594,0.00749971912912183,3.59099198673667,9.79369991710416,4.88213561013244,7.30979607530674,0.365957446808511,0.0212765957446809,-0.2661328447849,0.934197905291584,0.184272545082528,23.1492984670155,300.341783112541,21.7182797078725,150.831480569955,66.1661650217307,0.666933661600264,1.35306741509522,1.27589058290051,0.502469118972553,1.2717988473133,1.03408913102053,3,3,33930,61177,19394,50572,86.8335814168574,96.994427985409,188.334287852349,17.1087546775238,468,80
208312454,"Test","PS",109.824389325282,160,61.1437908496732,4.71241830065359,147.366013071895,34.0522875816993,1.16768292682927,0.919314819678929,50,99.8296296296296,27.8740740740741,6.34036978698611,6.74412428052115,3.43115479428633,14.2895956530211,2.01723976254154,219.855561815565,108.988314576234,641.489795918367,1527.77163320208,1.34224316923807,1.59237567507024,21.5646252128583,7.97150391598578,0.00822408435826603,0.285552866614162,14.5409899034241,2.49467734855136,7.14364374349296,3.70779711711283,0.0220588235294118,0.537313432835821,-0.159861371591212,-0.567293486759462,-0.403320886219575,20.4613477305671,170.30200033499,24.931391117195,75.5539694995083,59.0722582576882,0.6498032848941,1.69637011703076,1.61537192829198,0.609308604667473,0.485149958414668,1.00427585172867,2,4,9355,569,22547,5210,37.4267770174916,91.0572434789608,46.0121880485523,12.061841649499,216,163
208314627,"Train","PS",77.4381596790226,343,28.9298780487805,25.0426829268293,6.5640243902439,9.01829268292683,1.18673395818313,0.790856082740285,44.1296928327645,15.8873720136519,18.3993174061433,5.94286416615193,3.70334613335891,4.30012841126609,20.9223829245583,3.38148856500438,893.482966685768,264.227706085592,1375.21995464853,4795.4797494417,1,1,50.7221898399548,7.16567001944357,0.0529865147055394,0.0114034729317848,23.1554117852771,48.30656874745,5.85348917382181,7.18085998654589,0.222591362126246,0.0664451827242525,-0.106264776879962,1.91432272517818,-0.151211769857709,39.7548262053084,185.371938090886,26.242297217761,90.889505846988,115.775719718797,0.608704060505468,2.79816772618732,2.93472722747253,0.643560139888714,1.44644159102763,0.719075113507759,0,8,9489,7887,2153,2958,21.0985916761483,8.46489441533796,8.20504942760607,14.2074493366689,128,160
208319755,"Train","PS",93.4056582056165,180,63.9418604651163,4.62790697674419,171.232558139535,5.08139534883721,1.21629213483146,0.977966194505426,45.5284280936455,89.5150501672241,9.04682274247492,6.17907427835559,6.80975835925753,2.22302702667437,15.1509005654415,6.76992653274758,480.071803226592,70.9124095962316,721.151927437642,1821.01685753071,1.84821863900244,1.6064463056212,37.4972753814326,4.9757507874307,0.00922931207255466,0.391996127031807,15.7658536585366,2.29941282746161,6.98856404500842,2.83997964080209,0.024390243902439,0.628048780487805,-0.62433744424491,-1.02499343977912,9.72712157492283,38.057330772061,277.785307239107,30.4400455302236,127.277578933878,84.9460523377266,0.645715802673264,5.18741851266263,3.0776245072039,-0.0973339600329388,-0.380872092274268,2.92766617951489,1,3,10998,625,29452,874,29.2086936131211,87.8325142978073,11.0944309476873,7.33646816410939,40,98
208332467,"Train","PS",93.5310863612956,1271,117.919208573784,20.5762572135202,15.4567188788129,14.4525968672712,1.84277733439745,0.851236359781546,66.4407002188184,20.4407002188184,14.3768052516411,7.8496049133339,3.88951918679977,3.35447865500305,40.2350573719067,2.83635512844278,5819.59892247932,2051.78782590402,5085.79818594104,34104.5636322128,1.47393172278707,1.03811644326452,107.41694383453,12.2269070152486,0.0901603002602433,0.157841188348563,13.7984333387476,8.58538142930257,5.48694391583538,4.39620918426045,0.294882914137034,0.387684301821336,-0.398846406274028,34.5269780935526,6.99835910699854,83.3386425202261,203.633291082985,47.6813937099415,93.0326175974876,239.287701699557,0.397814218336693,2.17307149070342,3.46927652933642,0.550583492165606,5.59853596024458,2.78092996751571,3,22,143036,23747,18749,17531,70.0497413804596,50.1026397270485,34.9660125206033,38.3506216324477,153,185
208333277,"Train","PS",56.9050641278456,222,109.547169811321,244.235849056604,78.0424528301887,122.278301886792,1.05816554809843,0.954051424525582,58.8914728682171,57.2377260981912,70.0284237726098,6.9151668577578,6.09820722940161,5.68075064324653,16.8206260156617,1.48434820008338,307.604891227705,207.232299813768,888.861678004535,2491.86831089464,1.57525008487938,1.53222341980527,17.8863192150701,13.0976952276322,0.0370967233470988,0.0661779119026342,9.87540064102563,3.25629006410256,6.39656002353181,5.6375266308306,0.182291666666667,0.246153846153846,-0.7988695641833,-0.234112966187188,-0.81052459151321,20.6921073443419,240.328594068636,29.5489236502599,121.368211878292,61.9680288854046,0.72358959054978,1.39420798172149,1.30438882316339,0.407725172258387,0.60215082039043,0.672945844007717,0,6,23224,51567,16545,25923,65.5739726432405,67.141522523799,125.955041773086,14.8414781837589,452,94
208336805,"Test","PS",110.199377922341,236,77.2920353982301,218.946902654867,23.6150442477876,19.2035398230089,1.08746048472076,0.9607922525553,56.5121951219512,23.3560975609756,24.0292682926829,6.85912756634322,3.03049191330831,3.06957702139913,17.3671455519886,2.63391564417798,451.008928983863,171.231349030017,947.560090702948,2742.73566908227,1.62729155760631,1.88390482399827,26.510515844112,9.38050832261358,0.379803684807256,0.350574206349207,1.29321428571428,2.33,2.94425966009448,3.20877994784648,0.614285714285714,0.595,-0.203215366690847,2.92630612938712,1.98201143909271,29.2240000872015,184.016806702794,24.3356745682001,91.1742117992636,71.7820483334511,0.648950854273449,2.33961479993164,1.64882553623809,0.600071486391296,1.93928472303323,1.72017247068232,0,5,17468,49257,5337,4340,47.0821502760676,43.6953202598249,33.1283797519857,12.4909451282559,177,84
208340325,"Train","PS",21.1502287602021,191,58.0327868852459,319.060109289618,92.7704918032787,84.1967213114754,1.09517601043025,0.931610238210523,57.9636363636364,95.0060606060606,44.3393939393939,6.44092222664167,6.17425417737327,6.6129656335017,15.6278692609704,1.64007464196181,259.316404840986,158.112562810434,767.272108843538,1998.47136743264,1.35545417815941,1.49080287428434,22.1897183221237,9.05778303614698,0.0206638600825576,0.0113313194117541,14.3378641490026,7.56586826347304,6.78090589364943,6.81746915848019,0.122699386503067,0.0368098159509202,1.62957640444329,3.67919917550926,-1.08042798679105,22.4215131406784,184.586716819159,19.5598534882224,87.2032780604455,62.4950027165413,0.599936537506234,1.57233734055825,1.54633804848724,1.21505441689246,1.73767008655802,0.436168576834739,3,4,10620,58206,16977,15408,46.2390913603295,98.488088671375,59.2164187666333,14.2599889745783,181,88
208341290,"Test","PS",141.115541510758,247,97.9406779661017,10.0889830508475,244.338983050847,42.5466101694915,1.13916500994036,0.852804693198115,76.0688836104513,195.356294536817,39.6128266033254,6.81019495596305,6.61789875391519,4.81917920093908,17.7472156274632,1.65888446528396,381.942182102828,230.240375442572,989.487528344671,2926.77475436974,1.16335982921895,1.7377251501076,32.1135522462718,8.20895683388436,0.0179716845791736,0.106582110496779,11.4483050464927,5.18918705425658,6.74097068768105,5.31892487108529,0.113207547169811,0.330143540669856,0.0191081978395167,0.986401037005778,1.48402888247914,25.7336670317318,161.680832562144,33.0802981009691,66.1494666687524,80.6450181603124,0.596366724929912,1.59649081662254,1.96320807106987,0.85291178482736,1.03476019739395,1.38435042073391,3,8,23114,2146,57664,10041,82.6747550644336,225.100324915207,53.4215124924747,16.1188944927179,222,98
208384298,"Train","PS",16.4314216690766,167,162.725,187.88125,335.3125,886.8375,1.34222222222222,0.895523264324198,107.248226950355,230.290780141844,518.822695035461,6.84833786044967,6.1768037608856,6.93406649232378,14.6128260942037,1.98397013493077,233.16807624917,117.52600109442,670.839002267574,1633.80894622419,1.37989722769927,1.47912337182177,26.6605459294728,6.6345744764169,0.0277165912982928,0.0108683362751964,3.96478873239437,13.0038732394366,6.11928826441172,6.90580770649678,0.140845070422535,0.0563380281690141,2.42588942345933,1.14339365192409,-0.843154805710356,22.2463442823212,165.858149910523,36.6575282366015,76.8344502863364,66.5902408117794,0.555483021770244,1.63919184361331,1.99492522357471,1.52526978327106,1.2694357789863,-0.0875353760805018,2,2,26036,29902,53650,141894,137.752901512092,356.79924655715,499.32402915717,13.5715318307606,319,144
208394011,"Test","WS",90,161,499.441558441558,538.441558441558,59.2207792207792,502.305194805195,1.01226993865031,0.984984307988484,185.286738351254,39.2150537634409,198.132616487455,7.11412566404854,5.76672442503982,7.08496835888181,14.3362176224139,1.17599824270397,169.514154594709,144.144904676851,645.68253968254,1542.7742339803,1.56821769467555,1.18849782245091,12.1464362933141,12.1464362933141,0.0279381364487319,0.00850207601010513,8.39993832870798,11.3428923835954,6.40375593484321,7.09087983185291,0.144927536231884,0.0289855072463768,-0.831365931706482,0.180237686027462,-0.704130623348383,16.3809523809524,282.165627616112,53.679261842237,111.591089815866,48.5857451732566,0.740384615384615,1.23076923076923,1.09945982295182,-0.0686093648994888,0.774084978749951,0.235137332888384,1,3,76914,82767,9120,77355,226.582543859819,50.7315633139363,217.273103860845,13.3095238095238,56,151
208396120,"Train","PS",119.726766600833,289,26.1920289855072,4.27898550724638,34.0833333333333,14.2536231884058,1.08646288209607,0.884226802120589,41.9527559055118,23.8346456692913,17.5984251968504,5.70105654782873,5.95406070177534,4.29806692959843,19.1923769800026,1.21997817949969,414.248748466695,339.554227631004,1157.19727891157,3701.56106951732,1.0203563225075,1.56901552534101,27.7106574709149,10.8277194771906,0.00694414638543361,0.0828891395949762,17.9777984496124,8.90407751937984,7.56519363403704,5.62723013450956,0.032,0.282945736434109,-0.367375747335573,-0.00168206315215955,0.139456310395584,25.7779889693668,274.020454975524,33.0168650644607,117.003565928186,77.076753896211,0.570163991793358,1.30963550622952,1.57561667628846,0.525936114235193,0.339605138215221,1.06349291656505,2,7,7229,906,9407,3934,19.5887817703281,20.3625725266574,16.9635421488209,19.6833308556076,15,157
208397469,"Train","WS",39.9767648358001,644,23.4227642276423,128.334959349593,44.6991869918699,98.9528455284553,1.13401253918495,0.846531638581589,38.7417677642981,37.9705372616984,73.9306759098787,5.48039061845129,5.61721619583126,6.561543568279,28.6491527113538,1.4028423515245,1477.53799773466,1053.24593039909,2578.53741496599,12312.1520288833,1.53444244956141,1.60912222878951,46.8438945623356,14.2759827429717,0.0807060653535768,0.0441828929941319,5.7996786062927,7.76595629646316,5.8464019328172,6.46322379617068,0.274611398963731,0.198618307426598,1.94488417236347,3.09460811182818,0.110165116562283,35.8045566285266,161.715814102301,23.8132020968266,74.8601403168306,122.239754610615,0.690119211725453,1.37242073786303,1.77808898772874,1.19836107718802,1.60726889226887,0.893513817375966,2,8,14405,78312,27490,60856,23.1939185083866,53.2361413638,96.9230826754783,26.088615277176,259,310
208399837,"Train","PS",25.7775191614072,222,545.22641509434,465.86320754717,32.3396226415094,171.924528301887,1.04288939051919,0.970700220657012,184.789203084833,38.7994858611825,107.107969151671,7.55098755360482,4.04457100958559,4.87404467073729,16.8206260156617,1.09802502165365,264.564433798944,240.945723987696,888.861678004535,2491.86831089464,1.90853615583295,1.19245589776835,15.0679314313025,15.0679314313025,0.172863386217499,0.16557749920359,5.1999471319059,2.62159661644197,4.46821031047622,4.62596189958823,0.412371134020619,0.402061855670103,-0.980411823431015,6.94289450980349,1.04846862238199,19.6798932636343,196.915997055987,16.6664115626735,88.7858422210667,60.27172572521,0.617653898262909,1.07650604471139,1.24509576138151,-0.00314492840687106,2.382904808505,1.28704054951994,2,6,115588,98552,6856,36448,276.204490250101,55.2593177991837,217.346701478641,18.281265916078,169,142
208402941,"Test","PS",96.9667961294697,173,101.915662650602,494.909638554217,152.397590361446,627.674698795181,1.03318903318903,0.969532711838926,58.4238410596027,92.7880794701987,248.576158940397,6.63901045865661,6.82453293746475,7.20931789518146,14.8842949850394,1.18107297902322,190.117480096218,160.97013772464,695.995464852608,1726.56696785264,1.64903213643578,1.92007917330933,13.0021224080274,13.0021224080274,0.0108740073868882,0.00799448484148967,6.08565789473684,14.8683771929825,6.78544335004348,7.19087228439959,0.0328947368421053,0.0266666666666667,0.921531169019841,1.36992708779726,-0.806171708049333,17.1292799938079,192.725232025269,48.1299379773672,71.6311708727769,52.0084896321096,0.715113383461947,1.20588725278653,1.18528959574472,0.96716378958126,1.37570460341062,0.162946991601531,2,2,16918,81990,25298,104194,56.0777654581364,138.710319606286,225.122328643396,14.2047110575438,259,200
208405182,"Test","WS",71.3856337077461,170,229.705521472393,320.386503067485,52.9631901840491,184.926380368098,1.01754385964912,0.985169078097166,93.7340067340067,50.0707070707071,108.171717171717,7.05725714193966,5.41515459992734,5.79978746861127,14.7491851242892,1.0762931825726,176.590872252827,164.073205249458,683.417233560091,1679.97454915123,1.09037217759163,1.47342843175976,12.4463031601946,12.4463031601946,0.0592682833805517,0.0544025307956535,10.2356248866316,5.22326773081807,5.93378380329791,5.84819222889438,0.23489932885906,0.216216216216216,-0.942667428153226,1.65371584250313,-0.825384223960517,15.8711118833264,210.905587056153,25.2862299292773,104.542466109438,49.7852126407783,0.692543396637067,1.02102356191029,1.10040829267407,0.0394985746622686,1.28244239780864,0.377748496758449,3,3,37442,52061,8633,30143,107.072988838635,55.8034334509513,160.208129902631,15.5443150142708,309,88
208406919,"Test","PS",40.0761179297595,204,74.8615384615385,111.117948717949,134.112820512821,586.533333333333,1.2378640776699,0.930877265796088,60.6138328530259,99.8587896253602,305.449567723343,6.66972473664272,6.17331999940708,7.25589787779082,16.1321232056553,2.50174679198043,352.285804320867,140.815931272561,817.585034013606,2198.23041663456,1.40107859280706,1.70811716530008,30.3005985733054,7.12613987913442,0.027519859602901,0.00794162266074897,8.61985914557172,18.8177363630323,6.4471044209,7.25149996533066,0.155172413793103,0.0289017341040462,0.326084667014542,0.796584666957471,-0.687699827792712,28.9751161351709,200.186562965234,33.0168650644607,85.1149920134375,74.8534769048797,0.529676234012357,2.17564441401494,2.06493301292562,0.686161711288915,1.07252400553319,-0.277006970615262,1,3,14598,21474,26152,114374,48.3752035197978,126.882936517186,295.395766972547,13.3179466040134,351,118
208335079,"Test","PS",58.6132712024392,600,31.825479930192,80.3577661431065,36.455497382199,40.4083769633508,1.23445378151261,0.821450043535808,45.5698219306467,32.6569821930647,34.6776007497657,5.94436944513644,4.4641173524959,5.15369909583483,27.6535910124321,1.776205152444,1495.20260885828,841.796121805487,2402.44217687075,11072.6922317001,1.45339789501651,1.30682130147419,53.9561370917604,11.5588451756654,0.159331461808737,0.111436767949753,2.99748787857494,5.13672616119739,4.56809022679781,5.41567695244251,0.396261682242991,0.327067669172932,31.4311691004346,4.19424253026719,2.28624839243794,40.1877133053261,187.18802160548,48.8111323776752,72.8778658819411,131.029964534852,0.539238294896589,1.45002124452981,2.19065261013111,4.35177048501455,2.1867979735548,1.49641776049582,3,12,18236,45473,20889,23154,39.8146348073102,65.3955625990758,51.6127417705411,27.7152582811692,248,106
208316745,"Train","PS",125.16738929443,278,81.9812030075188,63.593984962406,98.4473684210526,62.7894736842105,1.34100974313552,0.744761663492395,72.6779661016949,87.8686440677966,35.3516949152542,6.94018233248936,5.43574525339857,5.4354776741831,18.8414812644552,2.03927106540783,506.735679174195,248.48863290906,1115.26984126984,3502.22263651628,1.31867633107637,1.30481061974351,44.7027559536265,6.61817097286616,0.0843776335875835,0.0921831166290804,4.35252392838544,4.93722053621132,5.53296184204912,5.59807410377887,0.297071129707113,0.297071129707113,6.31482238840178,6.48269966816006,-1.36272059565339,29.2741100861058,244.745922785283,38.7562956629596,121.093762633053,102.641853852985,0.504243145955047,1.54984205044166,2.83376776878098,2.22447294420257,2.33477622314016,0.324146212714536,0,8,21807,16651,26187,16702,84.5990300610744,146.715106304316,58.840302876346,18.8884474245382,45,107
208320998,"Train","WS",5.58580085970108,250,97.5439330543933,206.418410041841,52.3598326359833,22.4686192468619,1.06256206554121,0.95537631519707,68.1324200913242,27.3013698630137,21.0365296803653,6.74609022625819,4.14425543772306,4.66884417495287,17.859659512398,1.47606197000816,367.172965678003,248.751728002297,1002.06575963719,2982.75887935877,1.09542049905747,1.4551139386266,19.2000432710052,13.74376124746,0.247002288150831,0.0917155515071245,1.22443424757535,6.71798936281156,3.84474410476529,5.45555810576507,0.497757847533632,0.295964125560538,-0.714846920729199,-0.580981780595265,0.894093774727012,23.7347657799794,230.665006038208,30.2500632483738,97.4146613355466,65.8876090369304,0.635751626323723,1.42962175792436,1.30914348499224,0.0618363528093587,0.996780075249037,1.21282635270848,1,3,23313,49096,12514,5370,44.3437168570526,71.27285816683,26.9957004669302,16.6021296531185,372,106
208405358,"Test","PS",111.65050677149,293,37.3428571428571,4.43214285714286,83.782142857143,54.0107142857143,1.41311475409836,0.890294195863417,45.3898305084746,63.4618644067797,43.7669491525424,6.13546581250437,6.88793246008926,4.33306371982408,19.3309518985491,10.6652155692932,1251.53620165058,117.347482900763,1173.96825396825,3782.320641314,1.94770912420442,1.69003639360505,68.245561204134,4.6845055762949,0.00629939740106505,0.193906973986427,23.5002160138249,3.00907258064516,7.51293323843758,4.26381238111913,0.0201612903225806,0.463709677419355,-0.303284265713047,-0.850853822028562,-0.834283985754273,61.2208558636564,207.157812058743,29.1021346358444,114.457491512747,145.860133560858,0.525451210535406,6.71019017256895,5.29569063682876,0.38600599217734,0.0396329993598537,0.862588526094998,1,5,10456,962,23459,15123,21.2877467869501,43.6716527343656,69.8552832611092,9.12356494960834,114,236
208410533,"Train","WS",74.4931239682689,462,51.609977324263,173.836734693878,33.7165532879819,87.9274376417234,1.51776103336921,0.856251924839063,51.0773067331671,32.9725685785536,48.2718204488778,6.73518426037165,3.4822752304999,6.16977951973438,24.2601520925535,3.25304470670444,1366.23199164339,419.985618035812,1849,7476.17020318858,1.71654428282703,1.52369857891612,57.9632943434059,8.39983950411717,0.313735154714454,0.0639990860061902,1.32558074447243,3.53318406567777,3.37372132969399,5.83402873212814,0.567901234567901,0.239506172839506,-0.409328768694157,5.77845870296278,-0.852446508271841,46.2533455955572,214.779754212076,20.705266235589,109.013446148807,132.726267695046,0.459378562526338,2.12608247554792,2.87923609377525,0.689775641303936,2.55546390214864,0.545270966717139,2,8,22760,76222,14869,38776,39.4827932929351,73.1956278070643,83.093009630434,21.7551981767016,238,122
208322169,"Train","PS",143.173562321809,177,54.0059171597633,10.2366863905325,127.650887573964,9.75147928994083,1.31767955801105,0.83543313479543,52.6462585034014,83.8231292517007,12.1428571428571,6.33198914663327,6.70367123915193,3.47642621446071,15.0181893906284,2.16216332913037,264.238354381054,122.210172941621,708.573696145125,1773.58232765417,1.69436787892809,1.7394976484959,31.0084947763224,6.11837680923702,0.00996317515432095,0.172746875,10.3504166666667,5.06347222222222,6.96518615975229,4.56187696896265,0.0347222222222222,0.42,0.333610294338786,2.84900908175876,2.27850518812925,24.7757174010114,226.342755406951,28.8307379587683,121.705310150527,74.2537431711189,0.491819032435948,1.7042479233481,2.31263641812958,0.895058703286873,1.49207107558722,1.7116375648335,1,5,9127,1562,21573,1648,39.4736818984543,105.540995774879,14.6932263366003,14.5376251081697,333,118
208411520,"Test","WS",51.6442496499996,255,362.106557377049,373.168032786885,63.422131147541,437.602459016393,1.11302681992337,0.956482842011315,137.077625570776,29.2694063926941,177.228310502283,7.50852606704101,6.19916275210937,7.6529732494093,18.0455090493631,3.31196738263268,567.347722025938,171.302327734566,1023.02947845805,3076.84795187999,1.24131167698485,1.05117569027604,32.6041537163778,8.39084900016348,0.006711539094508,0.00925169591769208,18.1027691473611,8.98850011468605,7.52203587218375,7.08515097014275,0.032258064516129,0.0368663594470046,-0.917664230148629,2.84407161302407,-0.816400321384684,35.0184409413303,229.2193560611,33.8012229917345,105.073173291512,81.9900054330825,0.587057521808553,2.81479074277472,1.95537723713735,-0.102422425917813,1.19727673756236,0.251989924219241,1,5,88354,90810,15475,106775,177.755279711174,26.3941995996732,215.509598494205,12.4408683065407,382,176
208412479,"Train","WS",17.664996886701,185,152.593220338983,384.293785310734,97.1186440677966,222.242937853107,1.0510752688172,0.955558968135621,76.2336448598131,85.2492211838006,148.158878504673,6.86724022519251,5.87594020418683,6.13353387474487,15.3695395798233,1.5779430296425,241.950826290223,153.333055595194,742.115646258504,1900.99596632937,1.31638195926236,1.64981723435622,16.7452554482279,11.6428552336385,0.0341134479538602,0.0339055378138891,6.78564494835753,9.53358701560922,6.19705520317226,6.36048225986352,0.164556962025316,0.184049079754601,0.473644207699965,0.139187822336447,-0.984931252212706,21.0205519027218,246.587070389456,19.2356345668192,133.17772000903,56.7762213637328,0.633845432686097,1.50959343114221,1.31573751863011,0.437021728754669,1.02880977910184,0.360153215880099,1,5,27009,67844,17190,39337,72.3149386331512,107.734516458652,184.147640252538,13.9246445228745,353,85
208312455,"Test","PS",69.9805231514195,153,219.390410958904,66.9041095890411,521.917808219178,367.157534246575,1.2604501607717,0.916925401087438,180.1796875,420.828125,234.4921875,6.91068149380167,6.87475606573427,5.68636796963455,13.958882526701,1.96586519375911,202.314821797494,102.913883637478,612.140589569161,1424.13309660357,1.36167280284102,1.71130460046942,24.5094712347401,6.65020115167442,0.0090875438494486,0.0484660109934834,11.0315628815629,11.8815018315018,7.0051423893401,5.97788909189768,0.0307692307692308,0.223076923076923,0.29463211412396,0.634322621478417,-1.0581311075243,23.0943388227213,199.603235539948,13.9253150446577,93.6659047672783,62.319344772829,0.495058081068448,1.72534533635008,1.89611465895581,1.08332992503172,1.14354473065686,-0.0460692254449313,0,4,32031,9623,76200,53605,179.577066803501,436.98013350738,270.242703913681,13.3853428274114,155,166
208314628,"Train","PS",162.397380302152,228,27.5779816513761,20.9908256880734,14.5688073394495,21.3761467889908,1.20216216216216,0.85702234728268,45.1131105398458,24.4550128534704,27.4318766066838,5.786561338012,4.47711044811553,5.39229240530226,17.0569930029002,1.425951739482,314.382747068169,220.472221018065,914.018140589569,2598.40017142669,1.92590195606308,1,30.3854459659069,7.97727303848635,0.0373448322979781,0.00518216740518004,29.0203949455429,54.8412155017446,6.35630760276113,7.77252023655724,0.178571428571429,0.0155440414507772,-0.635089532278243,0.130961003445234,-0.0867069695510521,22.3039547088002,300.259438546959,21.5243626140484,132.250843401739,76.7254380087865,0.563380319393484,1.22650859725515,1.93261899408014,0.48964028765517,0.976208222507182,0.353039185531536,0,9,6012,4359,3176,4660,20.4774629207182,15.8926253583036,13.3480500522974,18.1849150986101,492,154
208319756,"Train","WS",70.7969170310134,339,148.898148148148,142.79012345679,91.5771604938272,112.246913580247,1.16210214655811,0.920627341092394,72.8492462311558,88.9262981574539,58.6180904522613,7.4737773947184,6.15846369891284,6.53372780432182,20.7944160793316,2.03342613595568,680.226060475379,334.52213898868,1358.44897959184,4708.02555069601,1.03679242418983,1.39982894426623,32.8186799556218,10.7872955909873,0.0344483744975339,0.0337103480421156,8.27204148986327,5.78591634673672,6.4328897288851,6.46583809405358,0.168316831683168,0.166666666666667,1.14914753216178,11.0361906843235,-1.16331411474374,32.372790399787,263.646281155744,31.8040788753043,122.957137743378,87.2119510932182,0.550878630594726,1.69993711486773,1.70964476030562,0.82304199946206,2.88507194870315,0.16759067564324,4,7,48243,45941,29671,36368,84.632714811258,132.087081626774,87.9683277549646,19.0435223260043,447,94
208332468,"Train","PS",76.4803113142442,199,45.0421052631579,76.8052631578947,84.2473684210526,131.857894736842,1.15,0.925893133655101,50.5131964809384,79.3636363636364,67.2346041055718,6.16683130126521,6.49222548847911,6.56684902937623,15.923958056042,1.48097708028252,260.691049546706,176.026390291587,796.621315192744,2114.22740161304,1.46259469072803,1.24704104882108,24.730383247391,8.47690818664257,0.00862597061285941,0.0130540072931109,15.708270262832,7.80502614558965,7.28030806091231,6.84255063356733,0.0465116279069767,0.0769230769230769,0.910769189656339,0.171258731811357,-1.18598393385603,20.7900571401518,191.799274656029,55.6730260329399,75.0691156120347,66.4145828680671,0.575507107564596,1.24902210979657,1.6743495705544,1.04587214169317,0.847394874662925,-0.130670461827542,0,4,8558,14404,16007,25053,35.7910355696341,70.7253908729208,87.3571966474096,16.6450673507597,199,156
